基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
160212.SZ,160212.SZ,978.7938224,41.13889127,33.05320545,55.7226352,31.30997209,14.16782872,15.79320762,14.56368115,78.02992075,39.69827279,7.26678118,0.261418008,0.848194867,0.590256633,0.95476294,0.573292736,0.477598956,0.76816007,0.845150065,0.905176164,0.440626359,0.920400174,30,67.59,61.4,0.249021314,0.933014354,0.817746846,3.763277337,0.698129622,-6.356717620782675,0.14615050021748585
160215.SZ,160215.SZ,332.8911529,32.79795276,16.87375957,30.65797835,34.39436619,3.61175288,9.52640795,11.60712798,77.56573141,44.38438482,4.52911465,0.040887342,0.61461505,0.220530666,0.609830361,0.705524141,0.023053502,0.229665072,0.644628099,0.900826446,0.661157025,0.55415398,35,64.39,45.78,0.372118312,0.899521531,0.576337538,2.683585103,0.545454545,-0.7487866316419917,0.42627229230100044
160311.SZ,160311.SZ,3963.041173,27.654709,34.51437373,19.36146171,20.34096374,19.8104505,14.33207739,7.58608733,47.70701681,60.86016314,3.3871538,0.814267073,0.418007829,0.617659852,0.267942584,0.189647673,0.878207916,0.637668552,0.241409308,0.300130492,0.97738147,0.321009134,63,44.86,41.45,0.80861244,0.506089604,0.465854719,1.289437335,0.204436712,3.4133679323004866,0.76163549369291
160314.SZ,160314.SZ,1776.286061,35.19520692,34.85731188,42.01985412,33.4763064,11.90725143,12.55949993,9.68797108,52.28445103,48.58347083,5.07317425,0.461505002,0.70030448,0.623749456,0.849934754,0.668551544,0.297955633,0.459765115,0.43584167,0.369290996,0.812962157,0.652022619,51,39.27,31.16,0.680948238,0.368638538,0.186167899,3.757886555,0.697259678,-1.2547031266088868,0.38408003479773817
160322.SZ,160322.SZ,2003.489204,29.86776277,1.58031425,31.49451376,29.1581153,12.22625474,15.52520216,13.34350949,70.43558887,43.35306597,0.00797582,0.510656807,0.503262288,0.016528926,0.628099174,0.489778164,0.324488908,0.748586342,0.776859504,0.761635494,0.614180078,0.006524576,47,43.48,85.18,0.621574598,0.471944324,0.959547629,4.724212477,0.789038712,-0.5309919361613845,0.44715093518921273
160324.SZ,160324.SZ,1294.830216,22.13238431,49.48938815,19.61967348,26.39528788,12.27859131,15.00703489,11.78503489,70.15553037,49.84719511,2.04147856,0.358416703,0.231404959,0.826446281,0.276642018,0.377555459,0.329273597,0.699434537,0.658982166,0.752936059,0.842975207,0.147890387,48,46.25,41.05,0.637451066,0.551109178,0.455415398,10.53744197,0.965202262,-0.7183359909881432,0.4284471509351892
160415.SZ,160415.SZ,2798.346522,23.43897819,21.54231435,26.81802731,25.24410982,16.8856086,13.6680071,8.92573049,45.18236,53.59549977,3.63505591,0.645933014,0.278816877,0.315354502,0.488908221,0.327968682,0.68508047,0.571987821,0.353197042,0.26446281,0.908220966,0.37277077,62,30.9,38.68,0.800782949,0.202696825,0.377120487,4.051489256,0.730752501,-0.8758606121797893,0.4119182253153545
160421.SZ,160421.SZ,5601.661379,21.21241255,8.42237228,26.39566473,29.04267082,21.86637143,17.9956631,11.34528166,75.44081301,49.51634819,3.82596106,0.908220966,0.199217051,0.083949543,0.475424097,0.484123532,0.946498478,0.898651588,0.616789909,0.859939104,0.835145716,0.411483254,22,82.04,57.46,0.081557199,0.995215311,0.762070465,2.0052294,0.389734667,7.467419064372384,0.882557633753806
160505.SZ,160505.SZ,1104.194468,19.82510498,53.2731151,23.44360529,23.36010269,12.63646472,13.42443104,8.30186724,67.18489673,47.20244503,2.8016086,0.298390605,0.151370161,0.852544585,0.374510657,0.264027838,0.34754241,0.551109178,0.301870378,0.684210526,0.769030013,0.223575468,41,54.96,43.89,0.516963897,0.754675946,0.535450196,1.895281819,0.362331448,3.9478878787260716,0.7877337973031753
160512.SZ,160512.SZ,3930.835375,28.58014468,23.07855619,30.54124604,42.02484828,19.61452218,16.99612153,13.97694284,69.96645202,41.42089583,5.41916945,0.810787299,0.450630709,0.353197042,0.605480644,0.89169204,0.872118312,0.843410178,0.811222271,0.750326229,0.519791214,0.710743802,30,68.55,58.71,0.249021314,0.944758591,0.782949108,2.732185336,0.55676381,0.257181015775716,0.5406698564593302
160518.SZ,160518.SZ,1000.371862,27.48643983,18.59248356,28.95432179,31.44393845,15.84872885,13.30601349,11.38702602,54.45651365,40.45882958,4.67317836,0.266637669,0.413658112,0.252283602,0.552849065,0.580252284,0.609395389,0.536755111,0.622444541,0.41322314,0.474989126,0.580687255,32,48.19,31.4,0.297085689,0.595911266,0.192257503,3.354334943,0.651587647,1.4803408169963415,0.6437581557198782
160519.SZ,160519.SZ,887.7549187,21.99944641,28.20526795,2.65175455,26.60251551,16.8339516,12.5996979,9.90431307,50.53851047,43.52598839,4.59748854,0.232274902,0.22662027,0.482383645,0.020008699,0.386254893,0.680295781,0.465854719,0.464114833,0.337103088,0.622009569,0.568943019,35,45.57,27.17,0.372118312,0.527620705,0.127446716,8.01231379,0.936494128,1.9325348514589316,0.6794258373205742
160522.SZ,160522.SZ,4605.771793,21.59674816,31.89408251,24.6718828,24.78398654,17.23076937,14.66630353,10.14906294,69.32031708,51.05905521,3.42573964,0.861678991,0.213571118,0.564593301,0.409743367,0.314049587,0.711178773,0.668551544,0.487603306,0.735102218,0.865593736,0.327098739,24,59.85,37.64,0.114397564,0.838190518,0.346237495,2.945151967,0.583732057,2.9344478848075686,0.7359721618094824
160603.OF,160603.OF,1173.17759,42.10415669,32.55735505,37.72809821,31.95646857,13.89621398,14.69366557,13.58884759,64.40269909,34.23546525,5.920754,0.317529361,0.859069161,0.577642453,0.778599391,0.606350587,0.452805568,0.672031318,0.792518486,0.616789909,0.232274902,0.790343628,38,46.44,43.17,0.447803393,0.55415398,0.515658982,0.949748259,0.120487168,-19.18034307236356,0.0274032187907786
160605.OF,160605.OF,3762.020053,47.73103047,27.35692506,34.93970449,58.76905236,22.68466614,22.57481084,20.34994306,81.73277859,36.10786849,7.73953947,0.792953458,0.92431492,0.458895172,0.718138321,0.995215311,0.963462375,0.994780339,0.996955198,0.955632884,0.293605916,0.94214876,22,72.86,78.84,0.081557199,0.972596781,0.931709439,0.736025056,0.076989996,-15.149971035768655,0.042627229230100046
160607.SZ,160607.SZ,1057.743924,23.74923125,98.11097533,28.06031594,33.48538785,13.81034758,14.42843231,11.98450337,77.61097607,45.03952892,4.06577675,0.285341453,0.288386255,0.979121357,0.522836016,0.669856459,0.446715963,0.64723793,0.675511092,0.901261418,0.69030013,0.45585037,38,50.42,36.57,0.447803393,0.655937364,0.319486733,1.986222907,0.38538495,3.002465553580487,0.74032187907786
160610.SZ,160610.SZ,1746.303661,36.44758354,38.15921877,39.95223428,36.35272879,15.91324057,18.05653439,14.81515487,81.01422896,47.14532349,6.80974899,0.454980426,0.739451936,0.692474989,0.820356677,0.768595041,0.615484993,0.905176164,0.857764245,0.944758591,0.767290126,0.885167464,43,44.23,39.18,0.551326664,0.489560679,0.396259243,3.790471202,0.702914311,-3.183347158430674,0.26663766855154414
160611.SZ,160611.SZ,3162.587127,34.04803535,46.69452039,36.73531487,42.08889631,19.21637813,21.28402148,18.84848664,81.59562691,40.28977763,7.24099584,0.712048717,0.65985211,0.797738147,0.759025663,0.892561983,0.857764245,0.98738582,0.983906046,0.953458025,0.468029578,0.918660287,35,55.34,50.53,0.372118312,0.759460635,0.664636799,2.329400598,0.473684211,-6.043611430377078,0.16006959547629404
160613.SZ,160613.SZ,3099.543482,14.55504177,20.31809668,16.55307874,26.24046618,17.01552412,14.52677233,9.311661,62.7343018,54.75766566,2.86517104,0.695084819,0.040452371,0.293170944,0.207046542,0.370595911,0.69769465,0.654632449,0.394084385,0.581122227,0.923879948,0.233579817,40,57.52,41.41,0.494780339,0.797738147,0.464549804,2.709809688,0.550674206,8.791454815257861,0.9064810787298826
160624.OF,160624.OF,2352.033149,30.39947956,31.84317623,33.55645115,37.139456,18.36552337,19.88273846,17.34226651,81.57850013,41.33161216,5.90316489,0.56937799,0.530665507,0.561983471,0.683340583,0.792953458,0.799043062,0.968682036,0.960852545,0.952588082,0.514571553,0.788168769,43,43.83,38.73,0.551326664,0.480208786,0.377990431,2.929761432,0.581557199,-1.0837070743444746,0.3923444976076555
160627.OF,160627.OF,3736.582449,25.56259714,28.32137624,29.33197117,41.53784338,17.60310799,20.12898203,15.75645814,85.16344195,45.37567813,5.65124886,0.790778599,0.33753806,0.485428447,0.565463245,0.884297521,0.74815137,0.97477164,0.907785994,0.981731187,0.704219226,0.747281427,33,65.5,54.15,0.32122662,0.911265768,0.719660722,0.816794954,0.09308395,3.079022082205473,0.743801652892562
160642.SZ,160642.SZ,1217.768784,28.05821176,97.12692953,32.62530129,34.33642819,13.62922337,12.59699425,11.31603928,81.89987146,36.19146293,4.43798819,0.333188343,0.43584167,0.978251414,0.65985211,0.703784254,0.431056981,0.464549804,0.614180078,0.958677686,0.295780774,0.531970422,31,58.97,41.03,0.275119617,0.824706394,0.454980426,2.680240006,0.545019574,3.428338823922473,0.763375380600261
160645.SZ,160645.SZ,3687.818341,41.41209832,23.00145087,21.32181803,52.48013959,20.91858564,19.7215832,17.16202769,74.72806879,38.33747112,6.50197634,0.78599391,0.851674641,0.351892127,0.315354502,0.979121357,0.920400174,0.963462375,0.959112658,0.842975207,0.374510657,0.858199217,29,66.42,66.74,0.221835581,0.921052632,0.86907351,0.826113089,0.096563723,-18.504187445455184,0.03001304915180513
160722.SZ,160722.SZ,1503.963923,25.05040728,16.94013002,21.38581617,18.51852924,10.75263244,9.34438575,6.01101748,49.5024545,45.44841406,2.68890906,0.400173989,0.325358852,0.222705524,0.319269247,0.159199652,0.214441061,0.220530666,0.161374511,0.323618965,0.709438886,0.211831231,55,31.05,39.24,0.734884732,0.204436712,0.39799913,1.849099812,0.35276207,6.49388566916365,0.8625489343192693
160726.SZ,160726.SZ,2335.093898,29.22741225,26.28081085,29.47822475,35.70864656,14.87625274,18.57253474,15.88606682,81.79645233,43.90180576,4.77069917,0.565463245,0.4784689,0.430187038,0.573292736,0.751196172,0.535450196,0.927794693,0.916050457,0.956937799,0.639408438,0.598086124,53,45.65,51.45,0.705524141,0.530013049,0.68138321,0.954106699,0.12092214,4.16497590276326,0.7981731187472815
160805.SZ,160805.SZ,1148.981441,42.02565808,22.53552396,29.56228134,30.2993399,13.17410182,12.87010889,11.6081648,53.31757772,33.89975388,4.88118457,0.310569813,0.858199217,0.338408003,0.576337538,0.532405394,0.391909526,0.495867769,0.645063071,0.391039582,0.222705524,0.618964767,73,24.71,35.47,0.863636364,0.120052197,0.291213571,1.402463609,0.233144846,-7.934153249034498,0.11048281861678991
160812.SZ,160812.SZ,2046.376842,35.02628547,30.75618972,36.45893679,25.01895251,13.73507504,12.28556044,9.66637678,53.99648285,42.75775768,4.49723573,0.520226185,0.695084819,0.539799913,0.755110918,0.320574163,0.440191388,0.438016529,0.434101783,0.401043932,0.589821662,0.545019574,78,23.73,26.62,0.878860374,0.107003045,0.117877338,2.817263788,0.565463245,-0.2342164701830894,0.4823836450630709
160813.SZ,160813.SZ,1713.473374,26.01207908,115.074941,33.44280784,21.01901934,13.16992123,11.6112982,9.69218566,51.3747598,36.58620193,3.95829993,0.448890822,0.357111788,0.990865594,0.681165724,0.208351457,0.391039582,0.379295346,0.437581557,0.353632014,0.309264898,0.434536755,31,61.9,44.58,0.275119617,0.86907351,0.548064376,4.209840086,0.744671596,-3.8267678464972468,0.23749456285341453
160910.SZ,160910.SZ,3704.897839,21.92586821,13.09974981,18.8679101,34.20809619,17.8855321,17.54467531,13.59969077,72.98530149,45.96216143,4.09404383,0.789038712,0.223140496,0.148760331,0.250543715,0.698564593,0.765550239,0.87646803,0.79338843,0.812527186,0.723792953,0.459330144,40,67.33,49.89,0.494780339,0.930404524,0.655937364,0.891193367,0.11091779,11.293881016957794,0.9382340147890387
160916.SZ,160916.SZ,950.6127131,30.0097323,26.39104468,28.79208471,28.59952366,15.12381909,17.09210322,14.22916518,75.71461282,43.87566001,5.44333869,0.253153545,0.512396694,0.433666812,0.546324489,0.461939974,0.556328839,0.851239669,0.824706394,0.865593736,0.638538495,0.715093519,100,60.7,34.64,0.918877773,0.847977381,0.272727273,1.243726039,0.193562418,-4.55017315915503,0.2113962592431492
160918.SZ,160918.SZ,636.5175117,46.48527795,29.44602058,37.03392745,40.19357052,15.64323698,10.84680033,10.71944927,36.8140998,28.9974488,4.52845188,0.138321009,0.911265768,0.51631144,0.765115268,0.866028708,0.594606351,0.320139191,0.55154415,0.177903436,0.13092649,0.553719008,35,41.94,44.79,0.372118312,0.43323184,0.551979121,9.87168433,0.958242714,-0.7752261978984895,0.4236624619399739
160919.SZ,160919.SZ,248.4917065,45.99919053,44.37521021,44.43745416,38.97807846,16.37296093,13.09643206,12.44984124,70.55591956,31.28397269,4.81781338,0.023053502,0.90691605,0.770334928,0.875163114,0.841670291,0.65245759,0.515876468,0.710743802,0.764680296,0.164419313,0.605915615,35,49.92,46.04,0.372118312,0.642453241,0.585036973,8.930942525,0.947803393,-0.8768121010833624,0.41148325358851673
160921.SZ,160921.SZ,943.075301,28.39419894,24.81294105,26.60071866,26.20912333,17.00069699,15.03527694,12.07651842,66.52164959,42.89360335,4.5490849,0.250543715,0.444976077,0.397129187,0.480208786,0.369725968,0.696389735,0.703349282,0.682905611,0.664636799,0.594606351,0.558068726,42,69.44,30.34,0.535450196,0.949978251,0.174423662,1.629216364,0.292735972,0.19221037605536714,0.5363201391909526
161005.SZ,161005.SZ,2331.359113,27.98347238,34.5839903,30.2751321,32.60314997,16.06484445,16.10941673,12.95961577,76.74928942,46.1015425,5.43484506,0.56415833,0.433666812,0.618964767,0.596346237,0.635493693,0.628099174,0.790778599,0.744671596,0.887777294,0.728577642,0.713353632,98,40.81,36.46,0.916485428,0.406698565,0.316659417,1.352074486,0.221835581,-3.0021992368251817,0.275772074815137
161038.SZ,161038.SZ,241.4161937,22.13660219,67.9599534,25.2410576,26.49600402,4.57661742,8.15604541,8.23604433,57.54503803,44.17983903,2.98532394,0.020008699,0.23183993,0.934319269,0.428012179,0.382340148,0.027403219,0.161809482,0.295345803,0.468899522,0.65245759,0.251413658,222,12.13,25.61,0.979556329,0.021748586,0.104828186,1.736961843,0.321879078,-1.5665175610884157,0.3601565898216616
161132.SZ,161132.SZ,3964.031669,36.42078815,17.76187452,26.84497344,41.75339635,17.11847105,16.8839076,15.17632772,74.63368682,34.59358798,4.82876175,0.814702044,0.73814702,0.237494563,0.489343193,0.888647238,0.706394084,0.836450631,0.881252719,0.840800348,0.238799478,0.609830361,24,66.83,64.96,0.114397564,0.92431492,0.853632014,0.463130017,0.031317964,4.2195763571075116,0.8012179208351458
161219.SZ,161219.SZ,1277.469173,35.02125107,20.39437483,31.71220216,29.1445964,10.89783904,11.81569658,9.56791589,58.57936784,37.8586812,4.15339334,0.35276207,0.694649848,0.295780774,0.636798608,0.488908221,0.225750326,0.398869074,0.42322749,0.488473249,0.357546759,0.473249239,56,38.8,26.78,0.746846455,0.357111788,0.12092214,1.655869234,0.302740322,-0.02812914150683741,0.508916920400174
161222.SZ,161222.SZ,1974.931571,25.95142969,16.91568275,21.33370867,20.68433075,7.1193304,8.25202445,6.18008587,54.57039929,41.37804003,2.67760145,0.50369726,0.355371901,0.221835581,0.316659417,0.199217051,0.080034798,0.164419313,0.1661592,0.414963027,0.515006525,0.210091344,46,36.56,22.77,0.607003045,0.301652893,0.077859939,3.369693179,0.655502392,1.8146892299003579,0.6720313179643324
161224.SZ,161224.SZ,1193.90163,36.14716673,12.39689706,37.13147422,44.33839171,13.58545264,10.40398189,9.80965988,70.93051165,39.11961437,4.41836551,0.322749021,0.731622445,0.134841235,0.767290126,0.919530231,0.425837321,0.291431057,0.449760766,0.77337973,0.41322314,0.527185733,38,51.25,45.9,0.447803393,0.674641148,0.579817312,1.611816072,0.28969117,-2.5952972753332855,0.2975206611570248
161225.SZ,161225.SZ,589.745865,35.92186664,26.51168541,36.77009198,30.07327434,10.76585957,12.2883896,10.37144047,53.27460428,46.64201401,4.62429052,0.124401914,0.72031318,0.437581557,0.759895607,0.526750761,0.215745977,0.438451501,0.514136581,0.390169639,0.750761201,0.575467595,45,47.36,29.76,0.588299261,0.574380165,0.164419313,1.776785198,0.330578512,10.917690839520377,0.9351892127011744
161232.SZ,161232.SZ,484.8711024,33.05331961,27.16104603,33.07285893,28.88449308,10.70404002,12.44428223,10.89581277,61.085024,46.01578151,4.46339167,0.082644628,0.622879513,0.454545455,0.668551544,0.475859069,0.212701174,0.449760766,0.566333188,0.543279687,0.725097869,0.536755111,50,44.26,28.1,0.6661592,0.490648108,0.139625924,1.401024639,0.232709874,5.468402194174403,0.841670291431057
161233.SZ,161233.SZ,1522.727735,24.10448987,14.6725735,12.50442622,10.08216102,5.74723709,5.75622919,3.65761042,17.92024477,28.20379799,1.55320888,0.403218791,0.297955633,0.177903436,0.145715528,0.070900391,0.048716833,0.083514572,0.079599826,0.046541975,0.121357112,0.095258808,30,32.12,24.29,0.249021314,0.224010439,0.089604176,1.293734274,0.205306655,3.6402589269270607,0.7738147020443671
161601.OF,161601.OF,1409.935144,23.78939624,40.30582525,22.10071847,20.21416544,11.02752969,9.94721081,7.47865131,47.04755039,34.22639943,3.15960529,0.384080035,0.290126142,0.72292301,0.345802523,0.189212701,0.233579817,0.263592866,0.235319704,0.290996085,0.231404959,0.278381905,68,29.1,23.32,0.841670291,0.176163549,0.082644628,2.303115494,0.466289691,-3.9591868378963713,0.23227490213136145
161605.OF,161605.OF,1632.574824,25.9304758,9.60106294,14.40466767,17.87668925,9.87789048,7.73657333,6.43951519,51.05290985,26.63436741,1.76223177,0.429752066,0.353632014,0.100043497,0.173988691,0.151805133,0.167899087,0.145280557,0.173988691,0.345367551,0.099608525,0.116137451,24,47.02,33.35,0.114397564,0.567638104,0.23923445,3.470218014,0.665506742,4.549370675360685,0.8129621574597651
161606.OF,161606.OF,1096.20364,21.66146869,37.8184511,28.72532121,33.5222288,13.82479853,20.59587064,17.81948783,82.27752394,44.03680013,4.90318301,0.295780774,0.216180948,0.685515441,0.543714659,0.672031318,0.447585907,0.980861244,0.968682036,0.96215746,0.64723793,0.622009569,24,74.91,56.11,0.114397564,0.979991301,0.742931709,1.119853488,0.161374511,-0.8548942163048403,0.4158329708568943
161609.OF,161609.OF,453.1642911,42.11962992,35.4645628,50.9919283,36.81083657,14.79509393,12.58678952,11.11424988,71.210949,38.8146689,5.48418426,0.070030448,0.859939104,0.63723358,0.926054806,0.784254023,0.528490648,0.463679861,0.588951718,0.779469334,0.398434102,0.722488038,31,56.46,37.89,0.275119617,0.779469334,0.352979556,4.37653343,0.760330579,0.2540048048941783,0.5402348847324924
161610.SZ,161610.SZ,1233.735231,26.13579157,56.05098104,34.9191952,36.64441187,14.94075421,18.19493607,15.3217763,77.02039399,43.79729413,5.51272864,0.338842975,0.360591562,0.872118312,0.717703349,0.778599391,0.5415398,0.911700739,0.887777294,0.89169204,0.635058721,0.726402784,76,41.28,35.62,0.873205742,0.417572858,0.292735972,1.26635097,0.200086994,-7.977370175663071,0.11004784688995216
161611.OF,161611.OF,1669.104984,25.97522668,7.04935901,15.30723921,16.82129695,9.62115805,7.53059236,6.25169645,49.40927789,28.63853002,1.74488769,0.43584167,0.355806873,0.069160505,0.190082645,0.140060896,0.158329709,0.136146151,0.168334058,0.32231405,0.125271857,0.113092649,28,44.61,35.73,0.196389735,0.498912571,0.295780774,2.628558435,0.535885167,9.411198826934202,0.9169204001739887
161616.OF,161616.OF,768.7434805,63.4706687,33.84654126,62.27784203,59.50020536,24.2544498,19.6468517,19.39132809,80.45352138,26.70900486,11.81657583,0.186167899,0.98738582,0.608090474,0.97738147,0.99739017,0.982601131,0.960852545,0.98999565,0.939103958,0.100478469,0.996955198,42,64.38,91.26,0.535450196,0.899086559,0.987820792,3.93527295,0.72031318,-13.561975133135302,0.05567638103523271
161706.SZ,161706.SZ,922.7836883,55.7396832,79.29116577,54.40747877,37.68934965,13.57985535,15.59234811,14.81424529,71.68627608,39.76173459,10.17812509,0.243584167,0.968247064,0.958677686,0.944758591,0.807742497,0.425402349,0.752501087,0.857329274,0.789908656,0.444541105,0.989560679,29,65.24,65.75,0.221835581,0.90691605,0.859504132,2.709398303,0.549804263,-9.326997751500402,0.09264897781644194
161722.SZ,161722.SZ,3128.864282,27.55666815,5.58325176,0.61830195,7.37482786,5.83381776,4.33760655,3.15275431,15.99817469,14.08835274,1.32335412,0.704219226,0.414528056,0.051326664,0.014354067,0.040017399,0.050891692,0.044367116,0.061765985,0.034362766,0.019138756,0.078729883,31,13.59,13.18,0.275119617,0.031317964,0.021313615,1.51730881,0.267942584,0.5419316849547586,0.5650282731622445
161727.SZ,161727.SZ,1444.283373,26.78689761,22.64098658,4.91447921,17.88347864,13.04177591,9.91785975,7.44297881,40.3140322,35.03396218,2.95411938,0.388429752,0.386689865,0.340582862,0.03523271,0.152240104,0.377555459,0.261418008,0.230969987,0.214441061,0.253153545,0.246193997,48,27.79,24.75,0.637451066,0.160069595,0.09569378,5.603718957,0.855589387,1.8014308368177505,0.670726402783819
161810.SZ,161810.SZ,260.5976939,37.87544011,127.9196102,69.18003215,35.14611032,17.45977049,20.99531635,19.29849426,69.46941453,33.67033659,6.82463063,0.024793388,0.781209221,0.994780339,0.989125707,0.731187473,0.734667247,0.98477599,0.988690735,0.739016964,0.215745977,0.886472379,28,55.21,78.82,0.196389735,0.757720748,0.931274467,2.253632069,0.449325794,1.9046073265653376,0.6772509786863854
161818.OF,161818.OF,2546.056566,35.60466681,21.25669821,28.60617035,51.43769596,19.35659843,20.01799173,18.85370464,80.69597423,39.21183229,6.5716156,0.610265333,0.711613745,0.310134841,0.540669856,0.974336668,0.863853849,0.971726838,0.984341018,0.941713789,0.418442801,0.86646368,20,64.51,82.21,0.05415398,0.901261418,0.945628534,4.090621178,0.735972162,-2.188079069295817,0.32057416267942584
161834.SZ,161834.SZ,3090.368549,20.31677249,38.68092763,25.29961089,18.86937871,13.36496609,9.91412157,7.45361802,54.76440353,38.51288933,2.17784513,0.693779904,0.170073945,0.699869508,0.428882123,0.167029143,0.408438452,0.259678121,0.23183993,0.420182688,0.384080035,0.162244454,41,36.26,25.81,0.516963897,0.29338843,0.107220531,0.783434446,0.085254458,-2.546341165090921,0.30100043497172685
161903.SZ,161903.SZ,573.3869989,78.52991847,25.70536703,75.83891197,37.54951477,10.49857568,7.2105616,8.14289929,47.51197083,24.91542125,6.63661221,0.11831231,0.99739017,0.417137886,0.993910396,0.804697695,0.200956938,0.12353197,0.286211396,0.298390605,0.083949543,0.872988256,21,48.42,59.73,0.066985646,0.605480644,0.79338843,1.837599679,0.348847325,-9.513284345757661,0.08786428882122663
161910.OF,161910.OF,1957.69591,33.84712918,50.79141915,43.6434184,25.23788899,19.05798512,11.62456891,8.0548212,39.99535597,52.34291996,5.08310985,0.498912571,0.65245759,0.834710744,0.867768595,0.32753371,0.847324924,0.381035233,0.281861679,0.208351457,0.886037408,0.655067421,35,52.29,60.56,0.372118312,0.700739452,0.806655067,1.30291168,0.207481514,-4.862973804947392,0.20095693779904306
161912.SZ,161912.SZ,756.747037,51.7317148,11.25538861,-2.1510034,31.55450648,15.54549546,9.21201431,7.47049253,63.73321696,47.29931664,7.53834495,0.180948238,0.948673336,0.12092214,0.010439321,0.585036973,0.586341888,0.212266203,0.234449761,0.601565898,0.771639843,0.933884298,32,64.21,68.11,0.297085689,0.897781644,0.875598086,2.286520472,0.460635059,6.145514624546078,0.8555893866898652
162006.SZ,162006.SZ,912.499035,28.71604538,72.88811176,35.69151708,30.70569707,14.50494541,13.90683661,11.55655443,79.25883002,45.67602213,4.02198885,0.23923445,0.458025228,0.946063506,0.734667247,0.545889517,0.504567203,0.59939104,0.641583297,0.92431492,0.717268378,0.446715963,41,47.89,35.19,0.516963897,0.587864289,0.284688995,4.053808777,0.731187473,-6.12025882690026,0.15615484993475423
162102.OF,162102.OF,190.058178,62.35782398,31.54214137,99.40200787,32.47488781,12.00617496,4.84929065,6.44805364,39.85462245,27.66868469,5.60767843,0.014354067,0.985210961,0.55415398,0.99739017,0.628534145,0.306220096,0.05785124,0.174423662,0.207916485,0.111352762,0.740756851,27,37.12,66.72,0.17137886,0.312744672,0.868638538,3.26211007,0.634623749,-3.875397886252195,0.2357546759460635
162107.OF,162107.OF,4637.714222,22.78247344,35.22755904,26.22544279,29.16104704,20.04545583,16.9984216,10.87046161,60.43064248,53.73331415,4.53346996,0.862983906,0.257068291,0.633753806,0.465854719,0.490213136,0.887777294,0.84384515,0.563288386,0.53153545,0.912570683,0.555458895,223,37.42,41.81,0.979991301,0.319704219,0.476294041,6.277822167,0.886037408,0.8106864458112008,0.5850369725967812
162201.OF,162201.OF,662.9054432,23.47746252,48.10185345,30.15571999,34.29631496,6.54622689,5.28201239,6.32094645,22.35145155,42.00236689,3.6562993,0.147020444,0.280556764,0.810352327,0.592866464,0.702914311,0.066985646,0.069160505,0.170508917,0.071770335,0.546759461,0.3753806,51,53.5,61.08,0.680948238,0.727272727,0.815571988,5.586090994,0.854284472,2.988364995831645,0.7390169638973467
162202.OF,162202.OF,1010.48998,29.06886499,17.34935137,-13.46244758,28.25853301,9.90435338,11.88898774,7.16980402,56.68732429,55.39620714,3.49908149,0.269247499,0.471509352,0.231404959,0.005654632,0.448890822,0.169204002,0.405393649,0.210961288,0.451065681,0.934319269,0.340582862,54,55.49,58.35,0.71922575,0.763375381,0.776424532,4.947870777,0.810787299,2.3669643989976823,0.7050891692040018
162203.OF,162203.OF,4515.922585,33.83834867,26.10336426,26.80476834,43.47461947,25.62104182,19.93666106,15.75383236,72.38990404,42.01219337,5.69199993,0.857329274,0.651587647,0.425402349,0.488473249,0.909525881,0.990865594,0.970421923,0.907351022,0.800782949,0.548499348,0.754675946,31,60.26,62.72,0.275119617,0.842105263,0.834275772,2.016403183,0.391474554,0.16876921385022373,0.5324053936494128
162204.OF,162204.OF,3025.679918,38.8868148,37.19100895,40.54834965,46.45949887,22.28371763,20.70049871,17.87178218,78.49104284,35.2073974,7.51817096,0.686385385,0.805567638,0.673336233,0.830361027,0.941713789,0.955632884,0.981731187,0.969986951,0.915615485,0.263592866,0.933449326,43,47.57,57.51,0.551326664,0.580687255,0.763157895,2.235725413,0.446280992,-4.531651338347961,0.21183123096998696
162207.SZ,162207.SZ,3900.379064,47.14612685,20.00305473,34.10698074,43.38308601,18.79431731,17.04622212,16.06635175,64.47931064,24.14390416,7.20085576,0.807307525,0.920400174,0.284906481,0.69769465,0.908220966,0.833405829,0.847759896,0.925184863,0.619834711,0.078729883,0.916050457,29,56.51,54.48,0.221835581,0.782514137,0.726402784,0.649759464,0.058286211,-30.094397670827927,0.0117442366246194
162208.OF,162208.OF,1771.418348,30.88941108,30.26005695,50.64208395,40.60103063,17.94723589,16.18250457,13.24283683,62.54110354,47.15499615,6.09402207,0.459765115,0.546759461,0.533275337,0.923879948,0.872118312,0.771639843,0.795128317,0.769899957,0.575467595,0.767725098,0.812527186,63,46.05,46.01,0.80861244,0.543714659,0.583514572,2.293381952,0.462374946,-3.8561381466736155,0.23618964767290127
