基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
005815.OF,005815.OF,1220.113816,30.64654404,52.55564794,1.78649277,25.10605364,10.31293254,4.14251668,3.53818494,33.00303391,31.9638125,3.96949797,0.334776335,0.58970659,0.85040885,0.063011063,0.383357383,0.230880231,0.201058201,0.262145262,0.138528139,0.24963925,0.53968254,84,30.87,24.54,0.8997114,0.245310245,0.136123136,3.619382738,0.886002886,6.106359821512749,0.5218855218855218
005819.OF,005819.OF,1522.204668,60.84379582,41.71464855,42.04080097,51.01922372,17.09002194,4.21538127,4.38756861,50.60153845,43.49124928,7.23609988,0.391053391,0.983645984,0.75998076,0.929292929,0.974987975,0.684463684,0.206349206,0.401635402,0.344877345,0.682539683,0.937950938,26,62.21,69.63,0.254449254,0.883116883,0.898989899,2.038039796,0.664261664,5.430641792040846,0.49543049543049544
005821.OF,005821.OF,1432.187189,19.63972335,27.75770139,16.07150394,21.00089471,16.27438937,4.60766661,2.94092425,45.08171784,50.44547278,2.17637022,0.368446368,0.173160173,0.497835498,0.318422318,0.262145262,0.633958634,0.237133237,0.18999519,0.26022126,0.873496873,0.205387205,47,32.11,36.5,0.695526696,0.266474266,0.356661857,1.566721721,0.538720539,9.158301731364073,0.6426166426166426
005825.OF,005825.OF,3321.531033,22.94478813,37.83410631,6.45699875,25.93353657,17.320484,8.85396969,5.53821555,63.81761448,58.51845438,4.71374258,0.728715729,0.278018278,0.705146705,0.139009139,0.417989418,0.694564695,0.843674844,0.630591631,0.677729678,0.966329966,0.661856662,30,61.89,46.19,0.355940356,0.877825878,0.607984608,3.830102958,0.902356902,0.20080258114043084,0.16257816257816257
005826.OF,005826.OF,6588.843867,37.16565162,20.74431738,21.13403483,35.1867839,20.33494289,11.62208464,8.64431866,67.15074862,42.6559933,4.14638154,0.957671958,0.777296777,0.291005291,0.492063492,0.758537759,0.873496873,0.984126984,0.935545936,0.744588745,0.646464646,0.574314574,20,65.03,48.22,0.112313612,0.911976912,0.657046657,0.779311976,0.237614238,29.82301533372047,0.91005291005291
005827.OF,005827.OF,5951.289318,35.87341339,11.80969805,27.02052077,52.3365329,31.28128027,10.32898382,9.20908925,84.10584725,32.01271839,3.9230851,0.933140933,0.748917749,0.127946128,0.674362674,0.980759981,0.999037999,0.956228956,0.958633959,0.985569986,0.251563252,0.528619529,16,84.59,86.65,0.05002405,0.994708995,0.974506975,0.503159619,0.13035113,60.35503697684453,0.9701779701779701
005833.OF,005833.OF,4043.578188,22.8576337,16.62573668,12.60354411,16.04601356,16.76225019,7.22340951,3.50614741,36.12049261,50.94793216,2.00333912,0.816257816,0.274170274,0.196729197,0.23953824,0.164983165,0.664261664,0.617604618,0.255892256,0.165945166,0.880711881,0.184704185,21,47.51,42.13,0.132996633,0.605339105,0.508898509,0.039370774,0.005772006,-35.66365065619487,0.006253006253006253
005840.OF,005840.OF,3608.81545,32.27851093,22.43203419,25.27271534,34.66368753,20.19652779,9.54879475,7.20967292,65.06852277,35.03532351,5.02826702,0.774891775,0.646945647,0.337181337,0.622414622,0.743626744,0.866762867,0.911495911,0.84030784,0.708513709,0.336700337,0.708994709,29,54.35,57.65,0.32996633,0.749398749,0.791726792,2.422730194,0.744588745,5.6957011491309295,0.5079365079365079
005844.OF,005844.OF,1445.813278,32.13103308,43.36841621,25.05007933,28.38087234,11.18887688,5.1802794,4.54423936,38.35488218,39.51669689,4.27542454,0.36988937,0.643097643,0.783068783,0.616161616,0.515632516,0.277056277,0.312650313,0.435305435,0.184704185,0.50986051,0.594516595,52,37.43,48.71,0.770562771,0.364598365,0.670514671,6.237835192,0.973063973,-2.4353193074870836,0.08802308802308802
005847.OF,005847.OF,4611.42325,30.11217893,7.2846001,20.87183068,34.80933895,24.12783689,9.34904778,7.19318167,72.16639891,42.92070888,1.46563495,0.865800866,0.569023569,0.065416065,0.486772487,0.746993747,0.972101972,0.892255892,0.838383838,0.851851852,0.657046657,0.11976912,51,40.47,74.54,0.757335257,0.431457431,0.920634921,1.810492596,0.607984608,4.918722517658945,0.47186147186147187
005848.OF,005848.OF,4905.928277,21.35525837,54.54972381,12.34998776,24.45072273,21.42862391,8.91957625,4.62617899,52.35913214,58.502382,3.67704512,0.886002886,0.222222222,0.863395863,0.235690236,0.356902357,0.911495911,0.851370851,0.456950457,0.376623377,0.965848966,0.476190476,25,51.14,60.04,0.225829726,0.695526696,0.817219817,2.637700547,0.776334776,9.336089935610115,0.6479076479076479
005851.OF,005851.OF,1151.867047,28.57903648,23.97351477,23.7952482,34.07479985,14.77217607,6.07633271,5.05382441,61.84609646,35.44281951,3.81197493,0.316979317,0.506012506,0.385281385,0.581529582,0.725829726,0.525733526,0.441077441,0.541606542,0.626262626,0.346320346,0.506974507,27,59.76,53.48,0.279461279,0.847522848,0.742183742,1.949806543,0.63973064,1.2462166868418392,0.22943722943722944
005865.OF,005865.OF,1519.877228,26.68609774,22.10090737,22.05022769,27.78428809,16.15939789,7.30427533,5.7175831,63.29430663,38.63436269,4.25101857,0.39009139,0.424242424,0.327561328,0.525733526,0.490620491,0.626743627,0.622895623,0.659451659,0.665704666,0.473304473,0.591630592,52,23.52,29.52,0.770562771,0.139009139,0.218855219,2.290294033,0.713804714,2.151146372043139,0.29244829244829246
005875.OF,005875.OF,2411.515561,29.97076865,32.25813484,31.13715234,42.5902133,22.48903242,9.67435532,8.98736163,79.65332559,34.37048981,5.7116127,0.565175565,0.564694565,0.5998076,0.782587783,0.91005291,0.941317941,0.922077922,0.953823954,0.956709957,0.316979317,0.811447811,27,65.15,45.87,0.279461279,0.912938913,0.600529101,0.77066473,0.232804233,25.589404448287123,0.8840788840788841
005883.OF,005883.OF,1507.334873,15.21098127,28.83951289,17.25325392,22.53520809,17.39886314,8.82847155,5.19526692,73.47464524,53.287362,0.0,0.387686388,0.061087061,0.518518519,0.35016835,0.300625301,0.702260702,0.841269841,0.569023569,0.87974988,0.916305916,0.002405002,25,61.72,77.11,0.225829726,0.877344877,0.934824435,0.253107656,0.055315055,5.466957664844404,0.4983164983164983
005888.OF,005888.OF,1326.021,29.71239815,24.32262204,22.00002503,44.55681522,17.52030344,9.95771589,9.37490739,64.16503618,39.4717495,4.27856779,0.353054353,0.553631554,0.395382395,0.522366522,0.932659933,0.707070707,0.933621934,0.965848966,0.683982684,0.507455507,0.595959596,41,50.25,77.49,0.606060606,0.670995671,0.936988937,1.1212187,0.371332371,10.583696508094276,0.6810966810966811
005894.OF,005894.OF,3762.861479,42.69609203,22.90137067,34.84821979,41.4077455,20.55133094,10.91048894,9.44145335,78.60960541,36.48331457,6.83029698,0.791245791,0.875420875,0.353535354,0.850889851,0.897546898,0.881673882,0.971620972,0.968734969,0.948051948,0.388167388,0.911495911,48,46.38,55.83,0.714045214,0.574795575,0.771524772,4.5434345,0.935064935,1.09790348468763,0.2202982202982203
005899.OF,005899.OF,1536.375917,24.20009747,31.6424172,26.81226263,22.18830985,10.07725661,7.33214713,4.58543876,57.78531796,46.08282295,3.70135082,0.396344396,0.327561328,0.583453583,0.669071669,0.292448292,0.214045214,0.626743627,0.444444444,0.513227513,0.762385762,0.482443482,42,51.81,36.19,0.622174122,0.710918711,0.349206349,1.021569826,0.338624339,-3.1330310357071958,0.07407407407407407
005900.OF,005900.OF,1606.684994,19.91759269,22.66001555,19.64199789,20.02763475,10.93654706,4.16354781,3.04889959,55.72795144,35.55328073,1.93972938,0.416065416,0.181818182,0.348725349,0.441558442,0.242424242,0.263588264,0.203463203,0.201539202,0.457912458,0.352573353,0.173641174,33,39.47,25.94,0.431697932,0.40981241,0.157768158,1.33544933,0.46031746,4.7147317899362,0.45454545454545453
005903.OF,005903.OF,4162.348768,43.01712945,25.31292918,39.7151489,49.86076165,22.932132,12.29077828,10.61344887,81.61555095,36.31597914,9.69362028,0.829244829,0.880711881,0.428571429,0.912457912,0.969215969,0.95045695,0.991341991,0.99037999,0.974506975,0.383357383,0.987493987,24,74.32,56.47,0.1998557,0.974987975,0.781144781,0.893935794,0.283309283,28.62056853716275,0.9037999037999038
005904.OF,005904.OF,2346.620565,55.25343728,32.86869422,40.38958624,43.0092143,19.9146917,9.33527745,7.76350188,68.240124,33.10333927,9.61300233,0.556998557,0.968734969,0.612794613,0.916786917,0.916305916,0.858585859,0.889369889,0.890812891,0.766714767,0.282347282,0.986531987,25,56.46,51.04,0.225829726,0.796296296,0.70995671,2.593270513,0.771524772,5.614063090224169,0.5021645021645021
005910.OF,005910.OF,4577.575256,25.84866242,19.43747943,26.37489238,34.33344638,19.98620852,9.7245877,6.87226328,81.08626237,47.68317274,4.92461566,0.863876864,0.394901395,0.259259259,0.656084656,0.735930736,0.860990861,0.925925926,0.808561809,0.971139971,0.807118807,0.691197691,28,60.57,55.16,0.303270803,0.861471861,0.764309764,0.767191298,0.230880231,19.624173500466377,0.8388648388648389
005911.OF,005911.OF,637.3119515,64.42633651,35.02329235,50.10329934,35.1480245,13.38899051,5.34397295,4.82096278,51.58194395,29.96996077,6.54246084,0.18951419,0.989417989,0.657527658,0.968734969,0.757575758,0.432419432,0.340548341,0.496392496,0.361231361,0.208754209,0.886002886,16,57.69,54.39,0.05002405,0.816257816,0.756613757,2.64632784,0.777777778,-1.2523094908754768,0.10774410774410774
005927.OF,005927.OF,3122.601178,36.62934817,21.75380601,9.44259359,18.95396043,12.04824716,4.1765888,3.28636878,56.09825779,45.6451929,2.16928348,0.698893699,0.765752766,0.319384319,0.181818182,0.219336219,0.340548341,0.204906205,0.227513228,0.468494468,0.751322751,0.203944204,19,69.34,64.82,0.093795094,0.945646946,0.863395863,1.595187515,0.545935546,-14.743556333563708,0.016835016835016835
005937.OF,005937.OF,5354.273085,7.472313395,24.15972117,8.96669563,4.08422806,21.72678565,6.93224407,0.67504731,46.33767682,69.93259548,0.90239329,0.912457912,0.007696008,0.391534392,0.176527177,0.02982203,0.921596922,0.570947571,0.027417027,0.277056277,0.993746994,0.063973064,20,60.65,79.06,0.112313612,0.863876864,0.946608947,1.208501511,0.407407407,10.923016355252203,0.6921596921596922
005939.OF,005939.OF,704.1027596,45.22432503,37.82686996,30.45846308,25.26489582,11.3288475,4.98855034,4.55841406,54.95595898,40.19334462,3.90912767,0.207311207,0.905242905,0.704665705,0.767676768,0.392496392,0.287157287,0.287638288,0.438191438,0.440596441,0.540644541,0.525733526,64,41.53,47.19,0.844155844,0.45959596,0.630591631,3.06332264,0.83020683,-6.352714371607948,0.04425204425204425
005947.OF,005947.OF,1898.787466,20.36917426,36.26871699,21.35538126,24.20553078,20.21401735,7.4370664,4.87426047,57.68201239,53.17844719,3.27363217,0.467532468,0.194805195,0.676286676,0.5002405,0.348244348,0.867724868,0.643097643,0.506974507,0.509379509,0.914381914,0.392015392,143,19.72,32.78,0.955747956,0.100529101,0.276575277,1.521459274,0.52044252,11.975540385052726,0.7162097162097162
005949.OF,005949.OF,2493.320542,21.97381481,15.52086483,14.72351616,12.30555786,11.77547252,2.14152438,1.01028099,30.99375807,33.97480179,1.05700307,0.577681578,0.243867244,0.175565176,0.287157287,0.118326118,0.31986532,0.065416065,0.048100048,0.126022126,0.302068302,0.07984608,19,32.47,27.35,0.093795094,0.275613276,0.181818182,0.166948574,0.035113035,21.562080548229186,0.8605098605098606
005953.OF,005953.OF,1257.841095,28.07242367,20.27864982,20.79743934,17.60465972,8.288393,4.31013508,3.4961235,37.38509651,29.01774086,2.66224124,0.340548341,0.481000481,0.281385281,0.483886484,0.193362193,0.143338143,0.215488215,0.253968254,0.175565176,0.192881193,0.281385281,56,22.32,23.12,0.803751804,0.127465127,0.115680616,0.955773633,0.308802309,4.844750932776569,0.46416546416546417
005960.OF,005960.OF,4748.264736,29.12542323,28.24706765,38.25776253,24.94073576,17.81351144,7.35483073,4.17393114,56.51191113,55.85587563,3.63239571,0.875420875,0.531505532,0.508417508,0.898027898,0.375180375,0.730639731,0.629148629,0.360750361,0.480519481,0.948051948,0.468975469,193,34.37,39.71,0.974747475,0.314093314,0.444444444,6.646100518,0.975468975,1.745075329298533,0.2582972582972583
005962.OF,005962.OF,3278.399371,42.42896241,35.87859356,59.07815182,37.85105222,11.77282302,5.77304177,5.31259961,62.40240409,41.6057355,5.68983503,0.721500722,0.871572872,0.670514671,0.986050986,0.828763829,0.319384319,0.398268398,0.591149591,0.639249639,0.605098605,0.807599808,35,59.74,63.39,0.487493987,0.847041847,0.84992785,1.525952371,0.521885522,-13.039002106573612,0.01924001924001924
005967.OF,005967.OF,557.1918368,23.4929488,91.3502363,32.74884599,35.28620451,11.97257484,7.01510379,6.72329923,75.98831559,40.51095178,5.82352729,0.167869168,0.302068302,0.956228956,0.817219817,0.763828764,0.335257335,0.585858586,0.786916787,0.920634921,0.554593555,0.822991823,31,58.98,40.96,0.382395382,0.833092833,0.47955748,0.731658656,0.216931217,19.499141810194068,0.8374218374218374
005968.OF,005968.OF,757.5379418,29.11143438,37.02024022,21.41846789,26.05797963,15.78776676,8.91865176,6.7884089,73.45589061,47.55617168,3.31493318,0.224627225,0.530543531,0.69023569,0.502645503,0.423761424,0.600769601,0.850889851,0.798941799,0.879268879,0.803751804,0.4001924,21,66.66,73.44,0.132996633,0.924482924,0.916786917,1.690683888,0.571428571,-2.1391396260824833,0.09235209235209235
005977.OF,005977.OF,455.8683002,32.10647271,5.43281136,4.64434834,4.53558805,2.16033943,0.97312282,0.941606,10.31161493,5.83415763,0.63167569,0.125541126,0.641173641,0.046657047,0.101491101,0.033670034,0.016835017,0.022607023,0.044252044,0.025493025,0.013468013,0.042809043,40,5.13,7.03,0.586580087,0.009139009,0.017316017,0.184134804,0.039442039,-15.91256952162069,0.01443001443001443
005983.OF,005983.OF,3740.027937,20.84848391,26.87886169,24.20823167,15.6244538,24.72106412,6.91127717,3.05038803,52.45959675,65.40615474,3.60313105,0.788359788,0.203944204,0.475709476,0.596440596,0.15969216,0.978835979,0.565656566,0.202501203,0.378547379,0.988936989,0.462722463,36,36.12,61.96,0.511303511,0.341991342,0.835016835,1.534187402,0.528138528,-10.80177098208241,0.02405002405002405
006002.OF,006002.OF,765.6497779,47.51183941,30.71106349,44.5879831,58.7390597,22.98875991,10.06361609,9.4227757,81.31688903,27.77926747,9.56276855,0.227994228,0.927368927,0.560846561,0.944684945,0.997594998,0.951418951,0.937950938,0.967291967,0.972582973,0.168350168,0.985569986,31,67.09,88.58,0.382395382,0.927849928,0.981240981,1.1507185,0.382876383,16.080877981886967,0.7931697931697932
006007.OF,006007.OF,487.4437878,36.60194194,17.00985301,32.53394367,40.01575434,16.40555726,7.39702913,7.20206539,73.47709617,25.32169815,5.95139476,0.137085137,0.763828764,0.205387205,0.812409812,0.87974988,0.643578644,0.635882636,0.838864839,0.88023088,0.135642136,0.836940837,20,70.6,52.71,0.112313612,0.954785955,0.732563733,1.605439222,0.549302549,7.903287141691621,0.5945165945165946
006009.OF,006009.OF,6098.060535,28.68603094,10.2605661,11.86550095,22.50712447,15.14651998,5.36529962,4.05746386,40.23708656,25.97630524,2.76491347,0.94035594,0.509379509,0.105339105,0.225108225,0.2996633,0.554112554,0.342472342,0.348725349,0.203944204,0.145743146,0.298220298,21,39.52,29.8,0.132996633,0.411255411,0.222222222,1.293697207,0.443001443,1.6541691737609199,0.25156325156325154
006022.OF,006022.OF,3442.17288,16.09643316,38.94310526,17.42148459,22.98120976,20.8560579,8.10427535,4.29736713,54.84893125,60.61879062,3.22877712,0.746512747,0.082251082,0.721981722,0.35978836,0.31024531,0.894660895,0.744588745,0.386724387,0.437229437,0.974987975,0.381914382,93,32.33,42.29,0.910533911,0.273689274,0.513227513,0.984811539,0.323232323,17.92662881258137,0.8205868205868206
006025.OF,006025.OF,970.4097904,22.36073249,145.4621258,20.13016209,18.71648301,7.37493806,3.4906101,4.34246869,37.99487054,32.97785702,4.10036884,0.279461279,0.254930255,0.98989899,0.45983646,0.213564214,0.111111111,0.145743146,0.394901395,0.181818182,0.278018278,0.565656566,20,61.46,47.86,0.112313612,0.873015873,0.647907648,1.100864881,0.363155363,11.445302150573374,0.7051467051467052
006039.OF,006039.OF,1603.056938,24.078209,20.01167939,19.88323665,23.97602285,13.04412775,6.96584096,4.6308322,65.02450163,48.74320982,2.46493955,0.413660414,0.321789322,0.273689274,0.451178451,0.342472342,0.405964406,0.577681578,0.459355459,0.707070707,0.835497835,0.251082251,49,37.15,36.3,0.731842232,0.356180856,0.351611352,2.688282339,0.783068783,7.536640614741618,0.581048581048581
006049.OF,006049.OF,2457.351525,20.24972582,19.26244756,15.11083072,19.92426482,13.84167386,5.04701209,3.58720099,48.19301026,38.56085845,2.71124933,0.572390572,0.190957191,0.253968254,0.292929293,0.240981241,0.462241462,0.298701299,0.272246272,0.303992304,0.468013468,0.288119288,31,48.91,27.04,0.382395382,0.641895142,0.174122174,1.308470151,0.450697451,3.582264231566717,0.3848003848003848
006058.OF,006058.OF,3632.528157,60.80750821,18.48244168,35.85691651,30.8417819,15.0457772,6.71152176,6.73495753,62.60851894,25.60728798,5.330752,0.777296777,0.983164983,0.233766234,0.864838865,0.621452621,0.545935546,0.535353535,0.78980279,0.645983646,0.138528139,0.756613757,28,50.55,45.97,0.303270803,0.678451178,0.603174603,3.020951285,0.823472823,0.9289823222025235,0.20586820586820587
006072.OF,006072.OF,3615.669225,59.61786021,16.2467802,31.78065209,26.22296962,11.90883677,5.77766409,5.79451795,55.80792999,24.16502684,4.54030613,0.775372775,0.98027898,0.189033189,0.795574796,0.428571429,0.329004329,0.398749399,0.673881674,0.461760462,0.118807119,0.635401635,23,44.2,43.4,0.177970178,0.524290524,0.545214045,1.821121548,0.610870611,-5.158310718093815,0.05146705146705147
006081.OF,006081.OF,402.2839953,47.89760248,55.30470688,47.21950624,37.7512804,12.57181136,5.52219522,5.55137564,55.94594842,39.18760207,8.65413505,0.0995671,0.93025493,0.866281866,0.960557961,0.826358826,0.371813372,0.368446368,0.633477633,0.465608466,0.495430495,0.972582973,28,45.22,68.94,0.303270803,0.547859548,0.894179894,0.232378115,0.05002405,-88.98796687459145,0.001443001443001443
006084.OF,006084.OF,2508.325807,27.06357423,56.04997179,9.99421004,29.38119697,15.57737832,9.26221186,7.35051282,63.86346616,46.04826648,5.07852761,0.578643579,0.440596441,0.871091871,0.18999519,0.563732564,0.582491582,0.884078884,0.853294853,0.678691679,0.759499759,0.721500722,42,42.65,35.6,0.622174122,0.483645984,0.338624339,1.302762746,0.447811448,-11.55997785186897,0.021645021645021644
006100.OF,006100.OF,1437.791532,49.93936207,23.54086254,37.38983075,37.69285114,15.52602893,7.87022587,7.37289863,73.38439098,30.9166277,6.89314553,0.369408369,0.946608947,0.377104377,0.887445887,0.824915825,0.578162578,0.715728716,0.857142857,0.877825878,0.225589226,0.913900914,35,37.28,50.39,0.487493987,0.359307359,0.700817701,1.613564142,0.552188552,15.691905323711639,0.784992784992785
006103.OF,006103.OF,6457.278035,16.09968258,18.74193807,15.90781671,17.6892097,21.52033322,8.09485303,3.55068678,50.85905275,59.11118864,2.85649275,0.951418951,0.082732083,0.23953824,0.313612314,0.194805195,0.914862915,0.744107744,0.264550265,0.348725349,0.97017797,0.314093314,57,43.63,55.53,0.81024531,0.515632516,0.766714767,8.238917072,0.988936989,-0.5826805547436635,0.12842712842712842
006109.OF,006109.OF,385.5355924,39.82971854,137.2372989,65.73571252,23.94522423,16.41734074,10.05549502,8.29386467,40.69700783,19.96513913,3.31469981,0.094757095,0.825877826,0.986050986,0.99037999,0.341991342,0.645502646,0.937469937,0.924963925,0.21019721,0.07984608,0.3997114,16,52.93,58.08,0.05002405,0.725829726,0.795574796,5.474036175,0.95959596,-3.8857645072102582,0.06397306397306397
006111.OF,006111.OF,4115.539501,29.49241223,24.94570499,31.29081951,35.88696773,20.24193143,8.69909902,6.22378797,64.75159188,48.84316654,5.81806368,0.824915825,0.546897547,0.415103415,0.785473785,0.778739779,0.869167869,0.822029822,0.73015873,0.696969697,0.84030784,0.822029822,99,36.77,38.93,0.916546417,0.35016835,0.423520924,0.849943476,0.263107263,14.586977087403397,0.7604617604617605
006113.OF,006113.OF,1467.773013,67.98291142,26.13785277,46.83747457,50.28795949,22.61169794,9.5666055,8.92590303,79.98205137,24.20083149,9.83173789,0.375661376,0.993746994,0.455507456,0.957190957,0.971139971,0.944203944,0.913419913,0.952861953,0.959114959,0.12025012,0.98989899,27,56.25,81.01,0.279461279,0.791726792,0.957671958,2.105491239,0.679172679,11.969378819153569,0.7157287157287158
006128.OF,006128.OF,2279.993294,46.62761899,25.64654262,32.72184487,23.75002683,18.42450145,5.28164672,3.24005958,33.68013322,49.84608518,5.32193673,0.540644541,0.92015392,0.440596441,0.816257816,0.335257335,0.770562771,0.33044733,0.224627225,0.143819144,0.859066859,0.755170755,20,61.44,57.3,0.112313612,0.872534873,0.789321789,0.750099072,0.225108225,-4.769036695995273,0.05387205387205387
006132.OF,006132.OF,416.9834978,27.71929807,103.7381284,35.07742437,22.2819173,6.00645236,1.89584832,2.24621958,51.22863071,43.42447936,3.88193204,0.106782107,0.468975469,0.97017797,0.857142857,0.295815296,0.077922078,0.052910053,0.131794132,0.353535354,0.679172679,0.516594517,34,44.7,44.94,0.45959596,0.534391534,0.580567581,4.336454265,0.927849928,3.792461669142035,0.3953823953823954
006136.OF,006136.OF,3798.826362,59.46118907,17.62340063,45.07629678,35.19868166,15.62242579,9.38683481,8.03391272,78.96771185,41.96989702,2.25805778,0.795574796,0.979316979,0.219336219,0.948051948,0.75998076,0.587301587,0.896584897,0.908128908,0.951899952,0.615680616,0.217893218,18,70.11,70.84,0.077922078,0.951418951,0.904280904,2.037003299,0.663299663,8.195932705752579,0.6065416065416065
006138.OF,006138.OF,651.3627147,14.14797748,43.44943838,18.84859648,25.46521287,14.93061754,6.84709975,5.47688397,70.15009343,49.98631024,2.18307316,0.194805195,0.047138047,0.784992785,0.416065416,0.399230399,0.539201539,0.553631554,0.62000962,0.806637807,0.863876864,0.206830207,27,57.04,39.67,0.279461279,0.802068302,0.443001443,0.629359614,0.17989418,19.851361260050602,0.8427128427128427
006154.OF,006154.OF,212.0073704,34.5903371,38.0315755,46.88697502,28.99757035,17.2153582,4.38647173,5.21678386,53.37882922,42.17205636,3.97048073,0.036556037,0.714285714,0.708032708,0.958152958,0.547378547,0.68975469,0.22029822,0.572390572,0.397306397,0.623857624,0.54016354,45,42.95,53.41,0.664021164,0.492063492,0.740740741,0.867461847,0.270803271,-1.3743620818864641,0.10437710437710437
006157.OF,006157.OF,537.1703076,21.91625654,31.80906433,18.49844939,20.9963411,7.05142706,4.08314965,3.4163112,57.48029546,51.46531209,1.58089055,0.16017316,0.240500241,0.587782588,0.402597403,0.261664262,0.097643098,0.196248196,0.240981241,0.503607504,0.89033189,0.132756133,275,17.46,21.71,0.988455988,0.083213083,0.103415103,2.069615515,0.671476671,10.219371785101833,0.6714766714766714
006158.OF,006158.OF,1729.382101,21.66558779,19.66595129,12.84496075,14.43600512,10.11987659,4.39491402,2.66627797,37.95177108,28.91194732,1.83104319,0.438672439,0.231842232,0.264069264,0.243386243,0.145743146,0.215488215,0.221260221,0.168350168,0.181337181,0.18999519,0.158730159,39,29.26,20.88,0.567340067,0.218133718,0.097162097,1.70031933,0.574314574,3.646798875126591,0.38816738816738816
006160.OF,006160.OF,1762.202472,21.83872429,32.87172134,20.45976751,28.36291705,18.57640379,7.67355859,5.53837818,63.57950703,46.4264996,2.71420477,0.445887446,0.235690236,0.613275613,0.473785474,0.514670515,0.784030784,0.686387686,0.631072631,0.671957672,0.772967773,0.288600289,339,15.76,25.96,0.996151996,0.069264069,0.158489658,5.998811847,0.967772968,2.825637654976113,0.3395863395863396
006193.OF,006193.OF,2190.246185,34.99573031,29.05614364,28.15356157,24.59867015,14.11699048,5.40484215,4.58672007,64.99108609,41.25977262,4.28877259,0.525733526,0.728234728,0.522847523,0.706108706,0.362193362,0.481962482,0.348725349,0.445887446,0.706108706,0.588744589,0.596921597,30,40.76,35.14,0.355940356,0.441077441,0.326358826,3.772425269,0.898989899,-2.0292871704862923,0.09427609427609428
006195.OF,006195.OF,81.51410071,27.43375898,20.19718733,24.84251174,29.3632117,11.3639523,4.60292576,4.18585885,55.72261867,34.84605051,2.39138082,0.003367003,0.456469456,0.278499278,0.610870611,0.562289562,0.291486291,0.236652237,0.364117364,0.457431457,0.331409331,0.240981241,132,12.33,24.97,0.946849447,0.045214045,0.141414141,3.976951123,0.910533911,2.914665209980254,0.3472823472823473
006201.OF,006201.OF,2058.367242,16.7789692,44.40944943,17.50236617,23.53418687,18.37149739,8.3436502,5.17343582,54.57679387,54.72562342,2.77892146,0.501683502,0.1000481,0.795093795,0.362674363,0.329004329,0.765752766,0.77008177,0.564694565,0.430976431,0.936988937,0.299182299,129,28.16,35.41,0.944444444,0.198653199,0.332852333,1.659360198,0.561808562,11.569520634000407,0.7085137085137085
006205.OF,006205.OF,4583.233622,9.006007371,10.75511085,11.41554455,16.36331598,30.65805739,7.53342578,4.18122374,58.70646086,55.12235339,0.0,0.864357864,0.012987013,0.114478114,0.215488215,0.17027417,0.998075998,0.664742665,0.362193362,0.541125541,0.941317941,0.002405002,25,51.24,81.7,0.225829726,0.697931698,0.962000962,0.700896242,0.205387205,0.16963757668428361,0.15921115921115922
006209.OF,006209.OF,1591.935732,27.87874701,19.1390082,13.43822499,19.00141419,7.92045605,3.63680303,2.97924801,33.77790797,24.06047362,2.61815117,0.409331409,0.475228475,0.24963925,0.258778259,0.221741222,0.12987013,0.156325156,0.194805195,0.144300144,0.115921116,0.276094276,38,24.54,24.47,0.548340548,0.14983165,0.133237133,0.861933771,0.268398268,-3.494850940235407,0.06926406926406926
006216.OF,006216.OF,1066.476022,23.3277289,20.77285579,18.56414356,23.88195129,13.94229437,5.31898229,4.39603048,49.33262868,35.2792175,2.26922464,0.301106301,0.292929293,0.293410293,0.406926407,0.339105339,0.469456469,0.336700337,0.404040404,0.328042328,0.343434343,0.221260221,28,46.45,31.68,0.303270803,0.577200577,0.255892256,2.066655038,0.67003367,13.21600765381339,0.7364117364117364
006223.OF,006223.OF,3255.950131,39.71868372,35.0463068,45.35929802,35.58533792,15.26241101,7.08154002,6.05442032,66.55816301,45.34846823,7.20610967,0.718614719,0.821548822,0.658008658,0.94997595,0.771043771,0.563732564,0.592592593,0.706108706,0.733525734,0.741702742,0.934583935,58,38.18,38.9,0.816017316,0.38047138,0.421356421,2.385278987,0.737373737,4.567998514800148,0.44492544492544495
006225.OF,006225.OF,1355.778991,25.42339097,27.59711606,23.02925524,23.44490483,13.94189412,5.23059739,4.10818175,50.182315,40.11142688,2.61292904,0.355459355,0.374218374,0.492544493,0.556998557,0.326118326,0.468975469,0.317941318,0.355940356,0.338624339,0.537277537,0.275132275,272,10.82,18.68,0.987012987,0.035594036,0.077441077,2.261984346,0.708994709,1.8190741802772843,0.2635882635882636
006230.OF,006230.OF,911.4867321,24.3482948,33.81202496,26.34355333,32.06073276,15.15412728,7.0130103,5.73806667,70.76995239,44.08090714,4.10488373,0.261664262,0.335257335,0.633958634,0.653679654,0.662337662,0.554593555,0.585377585,0.663780664,0.82010582,0.704184704,0.566618567,141,20.56,24.85,0.954064454,0.112073112,0.139490139,1.496373447,0.510822511,2.8930793437154594,0.3448773448773449
