基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
008269.OF,008269.OF,008269.OF,868.2826262,17.55936558,3.19045747,15.82142568,26.19650578,13.2899689,9.1018828,9.85046083,67.04073582,33.13673084,1.87078639,0.093884582,0.045650301,0.031869078,0.096468562,0.297588286,0.347114556,0.194229113,0.325150732,0.547372954,0.286821705,0.068475452,56,71.21,42.04,0.726098191,0.946167097,0.407407407,,,3.357600205677613,0.2795004306632214
008271.OF,008271.OF,008271.OF,3009.368016,26.1775649,14.21300079,34.42577665,34.89220213,15.71556797,13.62662108,13.79837278,70.30300764,34.58943465,5.39494999,0.490525409,0.166666667,0.171834625,0.232127476,0.62833764,0.508613264,0.494832041,0.666236003,0.648148148,0.342377261,0.284237726,112,60.19,47.95,0.931524548,0.79672696,0.527562446,,,14.092080654334048,0.7101636520241171
008318.OF,008318.OF,008318.OF,4446.914833,26.30961385,37.5071714,39.29040769,30.57817123,19.6273127,18.13500884,13.70090379,66.83075223,48.86476384,7.05151514,0.702411714,0.169681309,0.57622739,0.287683032,0.450043066,0.788113695,0.859173127,0.659776055,0.540482343,0.899224806,0.418173988,155,23.92,30.67,0.961455642,0.12962963,0.172695952,,,2.2520760397060076,0.20671834625322996
008347.OF,008347.OF,008347.OF,1292.951895,36.88348709,30.90616998,65.75760986,36.5448106,-5.05840119,8.87751936,7.24681628,58.05139982,42.79771103,5.7627501,0.174418605,0.456503015,0.459086994,0.62962963,0.685185185,0.003014643,0.183462532,0.186477175,0.33161068,0.754091301,0.309216193,59,60.16,53.81,0.761627907,0.79543497,0.645564169,,,0.8738806766466436,0.1227390180878553
008370.OF,008370.OF,008370.OF,216.0392945,28.71046127,27.77154515,38.73653871,34.26294548,9.06821349,7.00942861,7.6684836,64.40697019,38.32050532,4.20485531,0.005167959,0.223944875,0.404823428,0.278639104,0.602067183,0.160637382,0.12704565,0.20585702,0.478466839,0.537037037,0.208871662,32,72.03,60.46,0.250430663,0.951765719,0.751937984,,,1.8233466333666408,0.1847545219638243
008371.OF,008371.OF,008371.OF,7595.07955,27.37718415,12.25274525,44.36096676,28.55244334,17.71579872,15.6824118,11.98503939,67.58723615,45.86145832,5.8136615,0.946597761,0.189491817,0.150301464,0.344530577,0.369939707,0.666236003,0.663652024,0.507321275,0.560723514,0.840223945,0.310938846,81,44.07,37.96,0.881352283,0.391903531,0.314814815,,,9.793518089541873,0.5874246339362619
008372.OF,008372.OF,008372.OF,3474.283264,27.68589241,17.87508052,37.65706961,27.3095297,12.4214095,14.01455103,10.86955511,53.42100585,43.68504389,6.18810837,0.557278208,0.195521102,0.22997416,0.264857881,0.33290267,0.300602929,0.529715762,0.409560724,0.258397933,0.782945736,0.341085271,54,40.87,31.97,0.70327304,0.323858742,0.19121447,,,20.786079045589503,0.8217054263565892
008373.OF,008373.OF,008373.OF,5792.391892,52.9832002,36.54017197,88.38511387,44.05806082,22.10675534,19.99403886,17.56772012,77.86859505,33.39288653,16.22051832,0.862187769,0.830318691,0.555555556,0.879414298,0.867355728,0.907838071,0.927217916,0.903100775,0.870801034,0.29543497,0.97588286,61,53.34,48.27,0.780361757,0.638673557,0.534883721,,,4.651492960979401,0.35831180017226527
008375.OF,008375.OF,008375.OF,4795.983032,44.0293779,35.96265434,76.2601815,37.62616415,17.52965031,17.37756808,15.97632862,78.42522732,36.95769262,9.83542409,0.745047373,0.636089578,0.547372954,0.764427218,0.718776916,0.650732127,0.805770887,0.818260121,0.885443583,0.46124031,0.67786391,62,48.61,34.22,0.790697674,0.503229974,0.238587425,,,11.186273109954781,0.6270456503014643
008378.OF,008378.OF,008378.OF,5473.366235,33.255625,24.3663146,61.9596913,30.88249758,10.43007889,12.03082415,10.94904104,57.31360028,40.6127991,4.78219651,0.829026701,0.33419466,0.347114556,0.57622739,0.465116279,0.204134367,0.372523686,0.416451335,0.320413437,0.662360034,0.239448751,59,33.99,39.71,0.761627907,0.221360896,0.360249785,,,26.103384954166884,0.8708010335917312
008418.OF,008418.OF,008418.OF,7509.835023,49.94607872,12.75768026,63.10330994,24.98901038,11.96145837,10.62816979,9.22075282,50.94961379,35.95687427,7.73090622,0.945736434,0.772179156,0.155900086,0.592592593,0.263135228,0.273471146,0.273471146,0.285099053,0.229543497,0.413006029,0.478897502,40,33.42,40.55,0.448966408,0.211886305,0.37704565,,,12.973707923736349,0.6834625322997416
008467.OF,008467.OF,008467.OF,2864.843166,62.40625759,46.12769688,74.8812346,31.43459094,13.36886764,10.84498423,9.96760172,58.56169166,32.03453986,8.71664275,0.468992248,0.929801895,0.720068906,0.747200689,0.482773471,0.351851852,0.286391042,0.333333333,0.341946598,0.254091301,0.579672696,60,40.07,50.01,0.771533161,0.307062877,0.573212748,,,6.558315567614589,0.46425495262704564
008518.OF,008518.OF,008518.OF,1323.959627,48.15478184,67.19919467,50.69740199,33.38636672,11.46204199,13.40182048,12.26537475,72.33740691,38.6251038,9.57399839,0.181739879,0.728682171,0.905254091,0.419896641,0.560723514,0.243755383,0.474160207,0.530577089,0.714900947,0.559000861,0.651162791,28,63.46,62.06,0.15913006,0.860249785,0.76873385,,,-1.071973412287127,0.041343669250646
008638.OF,008638.OF,008638.OF,971.5422241,44.68064828,71.54237875,76.49155665,37.03296284,19.37149999,15.51362037,13.19703399,76.83726657,34.08389207,9.23944382,0.114125754,0.652024117,0.928079242,0.76744186,0.701119724,0.774763135,0.653316107,0.61498708,0.844099914,0.321274763,0.620585702,39,54.7,47.17,0.426141258,0.673557278,0.509689922,,,-0.7472650210670523,0.04565030146425495
008768.OF,008768.OF,008768.OF,7263.295444,26.73108909,18.75937415,42.08367042,27.258306,22.04150081,16.42417039,10.1287797,56.39369488,55.1060873,7.39268557,0.937984496,0.177433247,0.245478036,0.317398794,0.331180017,0.903962102,0.732127476,0.348837209,0.304048234,0.966408269,0.447459087,52,53.42,53.07,0.675925926,0.639965547,0.631782946,,,4.565213833357541,0.35185185185185186
020001.OF,020001.OF,020001.OF,278.6887729,28.89956127,25.65198724,37.32275168,33.93393396,8.80472393,6.46414107,7.20980003,60.19349694,38.34349746,4.21186872,0.010766581,0.228251507,0.37166236,0.262273902,0.583979328,0.155469423,0.111972438,0.183893196,0.379414298,0.540482343,0.209302326,27,68.97,53.85,0.138027562,0.925925926,0.646425495,,,-0.549575851419037,0.0512489233419466
020003.OF,020003.OF,020003.OF,4190.437584,51.67987164,32.29135593,77.15124273,40.20635113,20.17701639,17.17999461,16.7212402,70.30548797,32.93655343,13.61903183,0.658053402,0.80878553,0.482342808,0.774763135,0.798449612,0.823428079,0.788113695,0.863049096,0.648578811,0.279069767,0.908699397,40,59.14,46.14,0.448966408,0.775193798,0.490525409,,,6.010212368693122,0.4362618432385874
020005.OF,020005.OF,020005.OF,6107.678865,39.0540245,16.29745836,54.69693872,48.40460848,23.80046836,22.45746397,19.28249633,87.03133727,37.50107907,12.38968001,0.890180879,0.511197244,0.207149009,0.472868217,0.920327304,0.956503015,0.975452196,0.952627046,0.990094746,0.495262705,0.853574505,28,69.76,76.27,0.15913006,0.933677864,0.890611542,,,72.54399917074876,0.9827734711455641
020009.OF,020009.OF,020009.OF,3898.838793,33.3507148,33.25845851,52.74058478,41.80717502,19.94058405,17.73371854,15.10334476,79.29536741,43.90622734,9.53661529,0.617571059,0.337639966,0.502153316,0.447459087,0.830749354,0.810077519,0.829888028,0.762273902,0.908268734,0.788975022,0.647286822,62,54.03,45.02,0.790697674,0.657192076,0.470284238,,,7.664952534148486,0.5142118863049095
020010.OF,020010.OF,020010.OF,1834.366534,32.97719565,48.73382975,58.9126799,35.73014974,14.07350353,13.31200096,12.56715865,79.03582324,35.06343413,6.47494317,0.284237726,0.325150732,0.749354005,0.534453058,0.659345392,0.393195521,0.467700258,0.559000861,0.900086133,0.367355728,0.366063738,87,46.96,57.61,0.893626184,0.453057709,0.704995693,,,3.4208405912574134,0.2859603789836348
020015.OF,020015.OF,020015.OF,3818.020493,28.52604896,13.01623795,39.64171153,34.00929225,18.62384273,16.33181969,12.42733813,51.51733328,38.77039122,7.68390069,0.606804479,0.218346253,0.159345392,0.291128338,0.590008613,0.727820844,0.722652885,0.544358312,0.236864772,0.570198105,0.475452196,46,47.33,47.31,0.574074074,0.464254953,0.515934539,,,11.530785204141472,0.6421188630490956
020018.OF,020018.OF,020018.OF,3783.739048,20.31220413,7.60539764,27.13971952,24.23256927,12.98678937,15.94995201,11.7464768,71.44558397,52.95881053,4.69848728,0.599483204,0.064599483,0.092592593,0.177433247,0.244186047,0.329888028,0.687338501,0.486218777,0.688630491,0.954349699,0.234711456,27,69.37,39.42,0.138027562,0.930663221,0.353359173,,,22.714265766619675,0.8406546080964685
020022.OF,020022.OF,020022.OF,3265.077705,31.42870302,7.32444942,19.51176896,10.5554188,5.69860724,4.43725123,3.56303338,17.78735843,15.91346069,2.52046181,0.52411714,0.29543497,0.090008613,0.121447028,0.074935401,0.083548665,0.055986219,0.066322136,0.04952627,0.069767442,0.111972438,84,12.58,11.98,0.888027562,0.049956934,0.048018949,,,65.56268259227262,0.9758828596037898
020023.OF,020023.OF,020023.OF,1423.510978,48.85390289,51.96795539,79.77448134,38.17479761,16.67337688,11.45201622,11.31983325,64.10880714,35.5748849,9.10491602,0.196813092,0.745478036,0.786391042,0.79672696,0.737726098,0.587424634,0.33419466,0.447028424,0.469853575,0.394056848,0.605943152,108,31.51,41.83,0.926787252,0.192937123,0.401808786,,,10.875443072143563,0.6167097329888027
020026.OF,020026.OF,020026.OF,2347.078484,31.76937779,29.7114049,58.50081506,36.44659866,6.90410691,9.36168909,9.97046895,70.90424407,46.80722684,7.67804742,0.378122308,0.302756245,0.436261843,0.527131783,0.683893196,0.109388458,0.207149009,0.33419466,0.672695952,0.865202412,0.474160207,53,50.68,47.58,0.691429802,0.568690784,0.519379845,,,4.082648992239988,0.3234280792420327
040001.OF,040001.OF,040001.OF,3295.609412,27.25087199,42.077513,33.65703547,30.96941321,15.61657374,14.72418819,12.16596561,61.80078007,37.99934682,6.51927564,0.528423773,0.185615848,0.656761413,0.226528854,0.468130922,0.50129199,0.585271318,0.52411714,0.41171404,0.519810508,0.370801034,54,40.79,31.44,0.70327304,0.321274763,0.183893196,,,13.36031541473248,0.6929371231696813
040004.OF,040004.OF,040004.OF,5323.537251,41.00535316,21.51085558,54.90595263,34.7302241,17.44644318,16.15441283,14.53161721,69.72766232,32.1448199,9.9000203,0.80749354,0.565030146,0.289836348,0.478036176,0.624031008,0.642118863,0.707149009,0.71791559,0.630921619,0.257105943,0.687769165,40,54.64,56.75,0.448966408,0.669681309,0.689061154,,,19.298438607156488,0.8036175710594315
040005.OF,040005.OF,040005.OF,4290.527816,34.81841552,26.76490616,59.20010938,32.96840916,20.70507636,16.91555225,12.98946551,69.57493363,46.07402489,10.08463295,0.674849268,0.378552972,0.387166236,0.53875969,0.543496985,0.853574505,0.770887166,0.595176572,0.626184324,0.844530577,0.704134367,43,61.95,57.48,0.506244617,0.832472007,0.701981051,,,5.740211214183219,0.42248062015503873
040007.OF,040007.OF,040007.OF,1508.680802,50.46200978,53.11497104,73.09640409,30.23832585,11.15136336,12.42348691,12.30576908,62.08899252,36.29627629,10.76676647,0.213608958,0.784668389,0.798449612,0.729112834,0.431524548,0.230835487,0.400086133,0.532730405,0.419465978,0.431955211,0.753660637,80,35.17,57.09,0.878768303,0.241602067,0.695521102,,,1.2876447230832007,0.14814814814814814
040008.OF,040008.OF,040008.OF,4011.834014,34.35179249,30.76725026,52.37513489,35.57228116,20.89248658,18.76473769,15.46008344,79.45366326,45.09801434,9.59380223,0.632644272,0.366494401,0.455641688,0.442291128,0.654608096,0.865633075,0.886735573,0.7833764,0.913436693,0.82213609,0.653316107,41,43.54,35.25,0.468130922,0.380706288,0.260120586,,,3.68842483480255,0.3023255813953488
040011.OF,040011.OF,040011.OF,3357.952447,37.32076128,27.04194462,59.2653329,32.25702114,15.17859033,14.78026004,12.55004728,79.08786201,48.33510116,7.94185757,0.536606374,0.469422911,0.394487511,0.540913006,0.517657192,0.467269595,0.590439276,0.555124892,0.902670112,0.892764858,0.502583979,41,55.12,38.44,0.468130922,0.684323859,0.324720069,,,17.50738514063521,0.7760551248923342
040015.OF,040015.OF,040015.OF,737.1754201,52.37772001,72.84567806,54.08189787,25.46819081,11.4779603,8.53046945,8.66734106,43.89968391,33.78431584,8.11751717,0.073643411,0.821274763,0.931524548,0.463393626,0.273471146,0.245908699,0.170973299,0.254952627,0.168819983,0.307924203,0.519379845,37,52.37,57.01,0.375107666,0.612618432,0.694229113,,,1.6338005468361172,0.1752799310938846
040016.OF,040016.OF,040016.OF,4922.275819,26.31458408,15.84490647,37.3197652,25.97978221,16.28018509,14.91437606,11.08436726,64.53924938,43.35278414,6.90183607,0.761412575,0.170111972,0.198105082,0.261843239,0.291128338,0.555986219,0.602497847,0.427217916,0.482342808,0.770887166,0.403531438,82,44.62,32.24,0.883505599,0.400516796,0.194229113,,,12.36006603427907,0.6640826873385013
040020.OF,040020.OF,040020.OF,4994.306939,26.20365367,15.8141229,36.66894271,25.6488075,16.1969967,14.81109771,10.93484987,63.92919215,43.25500955,6.74487685,0.76873385,0.16709733,0.196813092,0.253660637,0.2833764,0.55081826,0.593884582,0.415590009,0.464685616,0.767011197,0.390180879,79,44.55,31.92,0.875107666,0.39836348,0.189922481,,,12.044423106205295,0.657192075796727
040025.OF,040025.OF,040025.OF,1407.921159,54.66239733,45.34100438,70.72229428,29.5495916,10.95279726,11.51909368,11.57123926,60.47056861,37.4321359,9.83871889,0.193367786,0.857019811,0.709732989,0.69250646,0.405254091,0.222222222,0.340223945,0.466408269,0.38372093,0.490956072,0.678725237,109,33.29,60.49,0.928725237,0.210594315,0.752799311,,,1.783029409047501,0.181739879414298
040035.OF,040035.OF,040035.OF,2910.300303,28.70275441,51.24889391,41.33544944,34.82924644,17.377381,15.98741242,13.37725514,69.516403,40.23719986,7.4587476,0.476313523,0.223514212,0.779069767,0.308354866,0.626614987,0.638242894,0.689922481,0.62962963,0.623169681,0.648148148,0.453919035,61,43.39,32.92,0.780361757,0.378122308,0.208871662,,,10.770122384949063,0.6124031007751938
050001.OF,050001.OF,050001.OF,4944.331985,28.27069153,15.93547557,46.04306129,33.45001547,18.31493682,17.73973052,15.22862448,77.24518449,40.29280854,8.34501406,0.763135228,0.210163652,0.202411714,0.366063738,0.563307494,0.70456503,0.830749354,0.769595177,0.858742463,0.650301464,0.539190353,39,53.45,39.61,0.426141258,0.641042205,0.357450474,,,8.89957240262379,0.55770887166236
050004.OF,050004.OF,050004.OF,4134.127667,20.93714342,37.28503934,34.75359175,29.82876619,16.65383214,11.58492063,8.30267684,69.27526018,47.96565887,4.12221323,0.647717485,0.071059432,0.571490095,0.234280792,0.417312661,0.586132644,0.349267873,0.236434109,0.615848407,0.88630491,0.202411714,37,53.45,45.18,0.375107666,0.641042205,0.47329888,,,4.0733907249096175,0.32213608957795004
050007.OF,050007.OF,050007.OF,5575.581788,34.0158403,12.47834336,37.24960214,23.98686521,6.59694069,9.92842896,8.48085159,41.70769418,25.17776366,5.82614739,0.840223945,0.356158484,0.15245478,0.260120586,0.237726098,0.105081826,0.231696813,0.245047373,0.158053402,0.130060293,0.312230835,57,34.02,26.43,0.739233419,0.222652885,0.124031008,,,12.159098057617815,0.6606373815676141
050008.OF,050008.OF,050008.OF,5239.702859,40.61360974,20.44672368,59.58093238,38.50125098,15.10980674,17.18114142,14.59859733,68.52460822,37.07315534,10.85645251,0.79672696,0.552540913,0.272179156,0.546942291,0.748492679,0.46124031,0.788544358,0.721791559,0.590008613,0.471145564,0.760120586,41,47.21,45.38,0.468130922,0.45994832,0.477605512,,,4.937461258227438,0.3789836347975883
050009.OF,050009.OF,050009.OF,1550.882253,73.86351872,66.07793075,106.583013,32.25766608,11.52082298,8.42207071,9.17260008,33.93756006,40.73751114,13.7449416,0.221360896,0.974160207,0.89707149,0.967700258,0.518087855,0.249354005,0.16580534,0.28208441,0.121016365,0.671834625,0.912575366,35,73.29,62.74,0.322782084,0.95994832,0.78079242,,,19.127182906665336,0.8010335917312662
050010.OF,050010.OF,050010.OF,796.8625704,61.6854136,89.3628704,89.20697361,26.79220456,12.48130747,9.0825993,10.14186059,40.38085402,35.42550367,10.61151272,0.083979328,0.923341947,0.967700258,0.886735573,0.314384152,0.304478898,0.193367786,0.350990525,0.147717485,0.387166236,0.742463394,49,52.25,68.45,0.624031008,0.609173127,0.838070629,,,5.812194498554232,0.4263565891472868
050012.OF,050012.OF,050012.OF,5961.516436,34.82952216,17.8676562,47.28319975,34.54630139,11.53601996,14.18031984,12.36863716,57.50972368,31.13039351,8.40608894,0.876830319,0.379414298,0.229112834,0.380275624,0.61498708,0.251076658,0.543496985,0.539190353,0.323858742,0.226098191,0.548234281,57,42.23,37.35,0.739233419,0.352282515,0.302325581,,,6.917413116246748,0.48320413436692505
050014.OF,050014.OF,050014.OF,544.3570698,16.98444771,8.97343399,17.93462073,25.02336087,11.07833627,10.02366258,7.37353904,55.46317749,43.34808287,2.45634449,0.046080965,0.041774332,0.11369509,0.111111111,0.263996555,0.226528854,0.237726098,0.193367786,0.288975022,0.770456503,0.109819121,38,61.39,46.88,0.400947459,0.821705426,0.502583979,,,3.6451581049364257,0.2997416020671835
050018.OF,050018.OF,050018.OF,887.032474,17.45831168,41.30978611,33.19280957,19.65711313,9.06812492,10.28596662,7.65445941,89.49706125,50.31143132,3.58698494,0.098621878,0.044358312,0.642549526,0.223514212,0.157622739,0.160206718,0.253229974,0.205426357,0.998277347,0.922911283,0.169250646,38,61.81,78.15,0.400947459,0.829888028,0.906546081,,,3.2173220694759044,0.2695951765719208
050022.OF,050022.OF,050022.OF,1641.806047,53.02304115,46.82745744,65.96498975,21.22291339,10.28700761,10.50042157,10.06967211,49.30890136,29.81453254,8.52538657,0.239448751,0.832041344,0.730404823,0.631782946,0.17786391,0.198535745,0.264427218,0.339793282,0.212747631,0.188630491,0.559862188,51,42.54,49.45,0.655900086,0.359173127,0.557708872,,,0.7988513321137177,0.11843238587424634
050026.OF,050026.OF,050026.OF,2048.789051,75.17907018,48.82566757,93.85241943,52.11301377,20.45476704,21.04577081,19.24906751,83.05412669,25.51980023,16.27068574,0.325581395,0.976744186,0.750645995,0.916451335,0.960809647,0.839793282,0.954349699,0.95047373,0.965546942,0.133936262,0.976744186,36,64.91,90.73,0.349483204,0.88372093,0.969853575,,,-4.532866372816538,0.016795865633074936
050201.OF,050201.OF,050201.OF,4849.024104,28.65845841,15.60353957,45.95046463,32.89545289,18.02912109,17.54214405,14.99815567,76.5875057,40.21832691,8.29422073,0.749784668,0.222222222,0.193367786,0.364341085,0.540913006,0.686907838,0.818260121,0.753660637,0.836778639,0.647286822,0.531869078,48,52.58,39.13,0.608957795,0.618863049,0.342807924,,,9.036705593506758,0.5633074935400517
070001.OF,070001.OF,070001.OF,2592.862897,76.3971975,28.02163373,84.2818686,44.7372982,22.08630265,19.25107316,18.6047896,68.48129355,18.05489817,18.76389348,0.417743325,0.979758829,0.40913006,0.84625323,0.876399655,0.907407407,0.906115418,0.93453919,0.58828596,0.081826012,0.997846684,30,48.65,62.81,0.201550388,0.505167959,0.781653747,,,65.28659282835966,0.975452196382429
070002.OF,070002.OF,070002.OF,2670.923873,71.21415199,31.85268354,89.21934724,42.54241342,17.41896679,13.61080178,13.81231185,62.37368363,21.38027357,13.66526653,0.431093885,0.967700258,0.474160207,0.887166236,0.843669251,0.639965547,0.491386736,0.667958656,0.428509905,0.097760551,0.909560724,36,51.92,47.94,0.349483204,0.599267873,0.527131783,,,38.30345719541344,0.9272179155900087
070003.OF,070003.OF,070003.OF,6773.242597,22.17671413,9.51681553,23.94526132,22.53796915,13.90040548,15.63004705,11.10452992,62.64288567,43.76762353,5.29287643,0.92248062,0.084409991,0.121447028,0.154177433,0.207149009,0.381567614,0.660637382,0.428079242,0.433247201,0.785960379,0.275624462,25,51.92,37.44,0.105943152,0.599267873,0.304048234,,,24.2483052733556,0.8574504737295435
070006.OF,070006.OF,070006.OF,6977.78584,55.42846125,22.50901175,83.79897646,55.41227796,25.69377305,20.00649582,18.63007067,77.98938172,31.9141115,15.47721475,0.930663221,0.871231697,0.307062877,0.841515935,0.988372093,0.978466839,0.928079242,0.935400517,0.873815676,0.249784668,0.958656331,27,60.98,60.03,0.138027562,0.813953488,0.745047373,,,67.42647915391296,0.9771748492678726
070010.OF,070010.OF,070010.OF,5054.985969,50.04261154,27.237582,68.74763271,39.97700731,19.07280489,18.9316345,16.83402692,83.17627771,38.67613839,12.03130155,0.776055125,0.775624462,0.398794143,0.667527993,0.791989664,0.755813953,0.895348837,0.869078381,0.966838932,0.563307494,0.83290267,28,52.03,49.86,0.15913006,0.60163652,0.569336779,,,13.544229762286733,0.6976744186046512
070011.OF,070011.OF,070011.OF,6000.688521,33.59996041,35.65633628,48.95541236,33.14383961,15.66683976,18.14053243,15.08001138,79.77783214,45.55620389,8.73745273,0.879844961,0.343238587,0.543496985,0.401378122,0.550387597,0.504737295,0.860034453,0.759689922,0.920327304,0.832041344,0.582256675,44,59.43,35.48,0.530146425,0.782945736,0.263996555,,,14.80527733948382,0.7230835486649441
070013.OF,070013.OF,070013.OF,3846.536449,34.48249673,20.45494236,44.80009382,29.33750297,17.02662533,16.1444432,12.13500994,56.18474352,48.55321439,9.26034041,0.611972438,0.369509044,0.273040482,0.353143842,0.394918174,0.615848407,0.70585702,0.521102498,0.301464255,0.895348837,0.622739018,86,32.1,30.22,0.891903531,0.198105082,0.166236003,,,13.520528084618611,0.6968130921619293
070017.OF,070017.OF,070017.OF,4074.280645,32.39346891,28.19786477,45.47331371,29.58829314,17.4750815,14.8069128,10.87765534,63.61058573,49.30392248,7.12990898,0.640826873,0.314384152,0.413436693,0.359173127,0.406546081,0.645133506,0.593023256,0.410852713,0.455641688,0.908268734,0.425064599,142,30.66,29.47,0.954134367,0.185615848,0.155469423,,,7.745474075128633,0.516365202411714
070018.OF,070018.OF,070018.OF,6035.550019,54.36504031,21.22993917,68.78336523,44.62539199,20.31051945,18.10233316,16.76186612,72.13326026,28.43766499,12.98371457,0.884582257,0.853143842,0.283807063,0.66838932,0.874246339,0.829888028,0.857019811,0.864341085,0.708010336,0.162790698,0.881998277,31,52.79,51.56,0.225452196,0.624031008,0.605943152,,,108.17967733407738,0.9922480620155039
070019.OF,070019.OF,070019.OF,2292.337615,22.21131476,6.69201288,33.56968642,26.84630777,15.67080705,13.13152649,11.240874,72.97470628,45.71118489,5.05538506,0.370801034,0.085701981,0.07881137,0.226098191,0.317398794,0.505598622,0.452627046,0.439276486,0.733419466,0.835486649,0.261412575,26,62.75,30.08,0.120155039,0.84625323,0.162790698,,,54.13533176938093,0.9638242894056848
070021.OF,070021.OF,070021.OF,728.8282888,25.40030532,5.30591135,-4.52561322,19.53754343,3.61518322,7.50563694,6.77953666,44.12285306,52.35908601,4.64163993,0.070628768,0.149009475,0.054263566,0.003875969,0.155469423,0.033161068,0.139965547,0.164513351,0.169681309,0.948751077,0.229543497,35,56.21,58.62,0.322782084,0.714470284,0.721360896,,,6.419095739810578,0.4577950043066322
070022.OF,070022.OF,070022.OF,2508.596312,62.48948421,43.01704918,102.678851,51.43655273,20.85248114,16.66644684,16.83666362,76.50925365,28.58571767,15.51278823,0.400516796,0.930663221,0.677002584,0.957364341,0.953057709,0.861757106,0.753660637,0.869509044,0.835055986,0.16580534,0.959517657,52,56.32,51.81,0.675925926,0.716192937,0.609819121,,,7.004646292983077,0.48664944013781225
070027.OF,070027.OF,070027.OF,2220.330211,22.66887489,5.49751835,14.96588174,14.74315574,13.64494838,9.77786181,5.9917494,64.55032872,60.8633549,3.40528484,0.358742463,0.093453919,0.056847545,0.09086994,0.111541774,0.369078381,0.226098191,0.137381568,0.482773471,0.981481481,0.162790698,45,59.23,55.65,0.554048234,0.776916451,0.675710594,,,6.649067888735157,0.4707149009474591
070032.OF,070032.OF,070032.OF,6021.503144,55.15282381,24.89184423,74.06476723,55.11061413,26.06243426,21.43069968,19.32658738,84.64379242,32.53237265,15.46552873,0.881567614,0.866063738,0.356589147,0.738156761,0.98664944,0.980620155,0.961670973,0.953488372,0.980189492,0.267872524,0.958225668,26,61.5,71.88,0.120155039,0.824935401,0.862187769,,,69.95141758536309,0.9797588285960379
070099.OF,070099.OF,070099.OF,1560.155023,68.88418282,52.80273374,97.99369888,51.64062386,26.58573339,21.16049057,20.83125138,82.83871527,23.87822247,19.39500603,0.222652885,0.962101637,0.795004307,0.940568475,0.955641688,0.98535745,0.956503015,0.97459087,0.962962963,0.120155039,0.99870801,51,39.92,68.35,0.655900086,0.304909561,0.835917313,,,35.976289748110005,0.9168819982773471
080001.OF,080001.OF,080001.OF,3484.346253,33.77770977,28.54573502,43.4472187,21.09406623,11.50609546,11.12731731,8.51774448,48.27136129,39.61124581,6.04918012,0.559000861,0.349267873,0.418173988,0.33419466,0.174418605,0.248492679,0.308354866,0.248062016,0.198535745,0.61369509,0.327734711,60,28.59,24.23,0.771533161,0.166666667,0.105943152,,,1.8883518171355336,0.18819982773471144
080002.OF,080002.OF,080002.OF,3570.027774,34.82828523,21.91028172,38.02533613,27.99471435,14.09487522,15.62215807,12.96541122,53.72192373,37.14660485,9.3027649,0.567614126,0.378983635,0.297588286,0.27002584,0.353574505,0.395348837,0.660206718,0.594745909,0.264427218,0.477174849,0.625753661,63,34.62,36.78,0.80211025,0.23126615,0.291128338,,,2.980724888633931,0.2553832902670112
080005.OF,080005.OF,080005.OF,1865.50263,16.41862191,27.49167968,8.35071045,27.00974511,12.99307758,16.1966691,13.16994661,73.75303159,48.52484807,3.92238034,0.290267011,0.038329027,0.401378122,0.029715762,0.321705426,0.330749354,0.712316968,0.612403101,0.758397933,0.894918174,0.186907838,72,42.57,40.39,0.851421189,0.35960379,0.37295435,,,10.209153160543245,0.5968992248062015
080007.OF,080007.OF,080007.OF,1081.508716,32.57164145,45.44115624,49.11552364,28.65885581,12.35928274,11.4584844,10.29376365,62.423234,38.4369113,5.71610917,0.134797588,0.316968131,0.710594315,0.403100775,0.374246339,0.29672696,0.334625323,0.362618432,0.429371232,0.544788975,0.306632214,67,25.96,34.18,0.827734711,0.146425495,0.237510767,,,9.57133604669712,0.5792420327304049
080008.OF,080008.OF,080008.OF,7134.224847,39.63084321,27.32038846,41.43225506,40.94212254,19.66875569,14.93178335,13.22938554,62.33301895,27.07397904,8.09696698,0.934108527,0.529715762,0.399655469,0.310508183,0.815676141,0.790697674,0.603359173,0.618001723,0.425925926,0.149440138,0.517226529,55,51.88,59.82,0.714470284,0.596037898,0.741171404,,,10.752059885690992,0.611541774332472
080012.OF,080012.OF,080012.OF,1602.591326,55.93748577,54.38381676,82.81343837,35.08250222,15.81488519,11.06692824,11.20779949,62.36434147,39.71233248,10.01780158,0.230835487,0.878122308,0.813092162,0.828596038,0.638242894,0.520241171,0.303186908,0.43583118,0.427648579,0.621016365,0.698105082,52,42.86,74.03,0.675925926,0.368432386,0.877691645,,,2.007682126631238,0.19465977605512488
