基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名
007468.OF,299.2152206,34.71723212,77.80953913,50.3852406,27.52248855,11.49584029,8.1751079,8.30723624,68.6596009,35.71087715,4.64500475,0.021474588,0.391553329,0.85218325,0.635647817,0.356478168,0.231209735,0.133142448,0.191123837,0.564781675,0.356836077,0.244094488,115,39.08,42.42,0.919112384,0.353614889,0.367573372,15.21574312,0.988904796
007470.OF,4020.991105,35.95581852,86.49506003,52.72506335,34.0939593,22.30896552,17.61406447,13.27546546,68.83367084,46.33521148,8.08886533,0.798138869,0.436649964,0.900501074,0.677165354,0.68503937,0.916964925,0.87043665,0.683607731,0.570508232,0.869362921,0.631352899,200,22.8,32.68,0.968146027,0.115962777,0.168575519,6.290053197,0.873299928
007481.OF,835.5219684,47.80205139,45.75324443,53.29106152,34.32871912,8.66632484,9.64131534,10.31453251,64.10709835,23.70830291,7.38156919,0.156048676,0.828919112,0.464566929,0.68575519,0.694702935,0.118110236,0.198282033,0.334645669,0.394416607,0.086972083,0.541875447,37,41.65,73.76,0.292770222,0.417322835,0.880100215,4.042274477,0.720114531
007484.OF,1127.314639,35.686682,74.90330214,38.65284884,27.96672727,12.14237748,12.00872769,10.3921454,68.0933914,44.14939706,6.65935104,0.243020759,0.42591267,0.825340014,0.44488189,0.382963493,0.273085183,0.380816034,0.342161775,0.53686471,0.799212598,0.437365784,465,16.73,43.71,0.996420902,0.07337151,0.40694345,2.663241747,0.534717251
007490.OF,810.284572,48.81618393,65.96287582,70.4784473,33.06793507,14.71071836,12.06817476,11.66029457,66.87670015,36.62900454,7.1524888,0.14745884,0.85110952,0.755905512,0.90694345,0.64889048,0.467072298,0.38833214,0.488904796,0.488546886,0.396564066,0.511453114,47,39.09,74.48,0.484430923,0.354509664,0.885826772,5.226528756,0.826413744
007493.OF,1531.918814,38.02365515,26.86611382,34.32850501,28.72389482,9.35943464,11.48506442,10.08216568,71.06600361,42.7538971,6.37334401,0.353256979,0.514674302,0.18539728,0.359699356,0.423049392,0.136721546,0.324982105,0.313171081,0.668933429,0.738010021,0.402648533,48,41.11,39.13,0.501610594,0.403901217,0.291696492,1.4074564,0.239083751
007497.OF,243.8769382,14.23709533,67.32208866,14.20383477,21.04957075,10.87088666,10.44096679,7.89021561,60.29682666,44.88160081,1.7525777,0.011095204,0.01789549,0.764853257,0.124194703,0.154259127,0.197208304,0.249821045,0.171080888,0.298854689,0.822476736,0.067287044,108,36.11,29.14,0.910343593,0.284717251,0.127057981,1.868222039,0.356478168
007518.OF,287.8480338,38.97192654,85.40891944,58.55621721,31.41430251,14.23940965,10.42381021,11.08177719,68.17748569,33.7991513,6.52363261,0.020042949,0.545096636,0.895132427,0.775232641,0.563350036,0.423765211,0.247673586,0.417322835,0.540085898,0.284180387,0.418396564,113,15.13,45.32,0.915533286,0.064423765,0.452040086,4.624351134,0.7773801
007523.OF,4815.78377,43.95110589,36.35788836,50.67064119,50.90952282,20.13742103,19.06804386,19.47309922,80.69072856,38.67751619,10.67361354,0.872226199,0.727630637,0.319971367,0.641732283,0.974588404,0.839298497,0.92519685,0.968861847,0.958124553,0.508231926,0.898353615,96,46.18,57.55,0.879026485,0.53758053,0.679670723,4.720302853,0.786327845
007527.OF,1901.68187,45.98272292,57.018018,78.14513543,30.4758286,15.49217483,12.66877642,12.26306969,69.64248565,40.46305118,9.84636253,0.4452398,0.780243379,0.638153185,0.954545455,0.516821761,0.53758053,0.448103078,0.566213314,0.607372942,0.612383679,0.840372226,41,41.99,57.52,0.37007874,0.427344309,0.678954903,4.767639737,0.791338583
007533.OF,5625.536115,27.08649248,24.69984178,32.64309866,49.18429008,22.94584403,22.04201012,17.91198114,86.93742019,41.82210667,8.09405206,0.917680744,0.162491052,0.158196135,0.336435218,0.960987831,0.932712956,0.977451682,0.941660702,0.998210451,0.688976378,0.631710809,44,56.5,69.7,0.423765211,0.7773801,0.841803865,3.03859536,0.591267001
007548.OF,10959.78346,32.28896335,13.91660021,32.05842949,43.20420875,30.35500166,17.80933693,13.57033698,75.42908372,42.33543847,5.91193878,0.998568361,0.309591983,0.065497495,0.328203293,0.895490336,0.994631353,0.880100215,0.713672155,0.832140301,0.716893343,0.35218325,25,75.91,77.98,0.081603436,0.977809592,0.914101646,1.586326666,0.287043665
007549.OF,1608.338348,17.20765939,60.62324665,-76.64077741,28.74571553,16.42102266,14.54935056,12.48586794,65.37243303,43.91281245,3.43851738,0.377594846,0.035790981,0.690765927,0.001431639,0.424481031,0.605941303,0.642806013,0.595561918,0.437007874,0.788833214,0.155690766,18,77.53,49.72,0.021832498,0.983894059,0.539727989,1.399392123,0.237652112
007586.OF,1801.060144,37.24724189,75.41689875,19.63832889,30.27635593,13.99619387,13.32581813,10.61840101,68.61749617,43.2153934,7.13871788,0.421975662,0.485683608,0.831066571,0.177523264,0.503579098,0.40694345,0.512526843,0.360415175,0.561918397,0.760916249,0.508231926,94,26.81,34.35,0.873478883,0.156406586,0.197924123,3.85032727,0.698639943
007590.OF,1434.305523,30.72564909,71.18321217,56.57153301,27.23311847,18.20792413,11.95948037,10.60207643,66.22209492,44.85294843,6.07959475,0.327129563,0.2591267,0.799928418,0.737294202,0.343235505,0.734073014,0.374731568,0.358983536,0.467072298,0.821403006,0.37043665,59,34.37,62.29,0.66607015,0.254652827,0.757695061,3.162365733,0.605941303
007592.OF,4669.946288,24.82957627,29.32292004,29.07376909,28.86664974,10.60940135,11.76062454,14.07788655,80.69679856,46.60599406,2.00706828,0.860057266,0.120973515,0.215819613,0.281317108,0.433428776,0.18539728,0.353972799,0.771295634,0.958482462,0.876521117,0.079813887,44,56.98,53.64,0.423765211,0.787043665,0.61095204,2.020816536,0.392627058
007613.OF,1195.095442,52.01276318,36.51897239,55.78529253,46.40340359,18.24764001,12.88824972,12.91063914,66.95467452,25.92787394,8.61110228,0.261274159,0.897279885,0.321403006,0.72190408,0.935576235,0.738010021,0.472083035,0.647100931,0.491768074,0.108446671,0.697208304,64,32.24,84.01,0.724051539,0.224409449,0.945955619,3.986821008,0.713672155
007674.OF,1762.343185,14.87668123,51.58462981,18.78428161,17.91006346,27.94198374,14.05614465,5.14059381,34.49770109,68.80980371,3.23505111,0.411238368,0.022906228,0.559413028,0.168217609,0.105941303,0.988546886,0.588045812,0.09269864,0.085540444,0.995705082,0.144953472,24,64.66,76.29,0.069971367,0.905153901,0.899785254,2.579188912,0.51861131
007678.OF,2268.496829,39.87246863,51.02837774,53.4592218,41.1120478,16.19935565,16.80683737,15.29632285,74.9189227,37.78578068,9.58112384,0.526843236,0.576234789,0.550465283,0.687902649,0.861846815,0.590193271,0.831782391,0.854688618,0.816392269,0.458482462,0.813171081,58,46.14,84.5,0.653364352,0.53686471,0.947745168,5.542768549,0.842161775
007685.OF,1292.44411,52.38626173,73.1971878,75.90161443,32.28276485,16.50399781,14.20626432,13.67641558,70.16149004,34.31968918,9.78993016,0.284896206,0.902648533,0.813171081,0.94452398,0.607730852,0.612383679,0.605225483,0.727988547,0.62920544,0.304223336,0.835003579,74,36.05,89.99,0.792770222,0.281675018,0.976735863,3.176574171,0.608804581
007689.OF,734.7860618,56.63156497,166.0459016,55.37822217,34.39026573,19.6261053,20.9184242,16.63718504,78.67675269,39.15321119,14.09684492,0.130637079,0.951324266,0.998210451,0.714745884,0.697566213,0.81460272,0.96206156,0.90801718,0.923049392,0.5365068,0.992125984,42,62.56,69.81,0.38833214,0.877952756,0.843235505,1.92734504,0.371868289
007713.OF,495.1791823,45.84095561,86.1605369,76.93831696,23.77333097,10.66212613,9.29041237,9.80322991,67.08429313,40.2340833,8.198064,0.062276306,0.776306371,0.897995705,0.947745168,0.209377237,0.187544739,0.177165354,0.289549034,0.49928418,0.601288475,0.649964209,19,62.12,59.4,0.02809592,0.87079456,0.710093057,1.483265131,0.262705798
007718.OF,1190.849519,47.83538092,39.74044295,51.20368952,49.4292117,6.39463465,9.37397575,10.31312288,73.96378518,25.33090079,7.98078187,0.25948461,0.829634932,0.371868289,0.649606299,0.96277738,0.078740157,0.182534001,0.334287759,0.785612026,0.103078024,0.615246958,60,38.62,85.25,0.679312813,0.340730136,0.952397996,5.811244571,0.854330709
007731.OF,888.2291635,42.74313439,60.16669514,72.6785368,28.82933011,12.03077072,11.92817615,10.05561969,61.54705902,38.99433701,8.31752815,0.171080888,0.691839656,0.68539728,0.924123121,0.430207588,0.264495347,0.37115247,0.311739442,0.326055834,0.528632785,0.66678597,41,65.37,73.63,0.37007874,0.911596278,0.877952756,3.324780126,0.633500358
007733.OF,3920.196188,45.50891718,44.49574068,56.14895753,34.91250185,16.38327791,15.52483601,14.61442696,67.97850683,35.99137296,9.4000989,0.787043665,0.768074445,0.446671439,0.731567645,0.72190408,0.603435934,0.739799571,0.812455261,0.532927702,0.37079456,0.794201861,162,37.91,36.58,0.956513958,0.324982105,0.243378669,1.66236678,0.306012885
007750.OF,2518.081427,72.85121021,61.57232631,106.1990121,32.69041272,12.59382513,14.58616903,13.97095055,63.02016993,38.95239766,12.65437579,0.586256263,0.990694345,0.702219041,0.993199714,0.632068719,0.301717967,0.644953472,0.760916249,0.363636364,0.527559055,0.976377953,33,61.49,63.31,0.224051539,0.863636364,0.773979957,2.850918904,0.564423765
007770.OF,1276.398233,38.56013604,99.37345325,56.19962369,29.00192872,14.59889182,16.52014105,12.2289904,72.86719201,43.3153095,8.61386247,0.281675018,0.530064424,0.951324266,0.733357194,0.438439513,0.454187545,0.817108089,0.559770938,0.745884037,0.765569077,0.697566213,86,32.9,48.33,0.850214746,0.235504653,0.514316392,3.051916742,0.59305655
007775.OF,1295.250196,45.0182727,91.05738516,44.27678566,35.6877453,15.15561981,13.2052075,11.73848509,72.70306791,40.49928602,8.66307047,0.285612026,0.753400143,0.923765211,0.53722262,0.744810308,0.503937008,0.501073729,0.496420902,0.74158912,0.614531138,0.704724409,66,34.71,43.34,0.74051539,0.262347888,0.397100931,4.377435587,0.751968504
007777.OF,1964.376339,28.69394895,43.56351211,34.87470755,27.95792296,14.66453435,10.73499579,9.38452368,55.7108689,36.889366,4.60740518,0.460629921,0.209735147,0.433070866,0.375805297,0.381531854,0.461703651,0.272727273,0.257695061,0.225125268,0.411596278,0.238725841,44,38.63,27.34,0.423765211,0.341088046,0.108446671,6.581240154,0.885468862
007802.OF,1321.37325,31.56781528,87.28139159,43.31416353,27.58185525,10.23025876,15.28052724,14.89812411,72.08488531,39.98264001,5.68528764,0.292054402,0.285969936,0.90765927,0.521832498,0.358983536,0.165712241,0.713672155,0.83321403,0.719398712,0.584466714,0.328203293,55,44.79,42.08,0.614531138,0.502863278,0.359878311,1.773743931,0.33392985
007808.OF,943.3609302,31.84728363,63.89481354,39.34617415,27.06632479,13.33291683,12.16687908,11.06834864,66.2635278,33.75504913,5.80679651,0.187902649,0.294201861,0.731925555,0.458840372,0.336793128,0.359341446,0.397279885,0.416607015,0.468861847,0.281675018,0.343235505,90,10.52,36.17,0.862920544,0.032569792,0.233715104,7.27480145,0.908375089
007811.OF,1014.066163,23.79636649,25.07130497,23.58787256,27.4441706,16.73120588,10.98477448,10.38219993,58.66468619,34.37904514,3.50303213,0.209377237,0.100572656,0.161775233,0.215461704,0.35182534,0.62920544,0.290980673,0.341445956,0.263421618,0.306012885,0.159269864,52,28.9,31.94,0.566750179,0.177702219,0.157480315,3.283367005,0.627773801
007825.OF,1553.835221,35.87898494,49.16162658,60.22263111,28.86992394,12.84708871,11.21276439,9.95643987,61.12943527,35.35961009,6.13157357,0.361130995,0.432355047,0.523264137,0.79599141,0.434144596,0.316392269,0.305654975,0.303149606,0.318897638,0.343235505,0.374731568,61,36.93,36.4,0.691839656,0.307802434,0.238367931,1.466381467,0.257695061
007831.OF,706.9391059,34.13989255,104.621414,52.03856302,34.64900605,17.64249325,14.87002606,13.07648585,71.57768207,38.81181643,6.64657575,0.123478883,0.374015748,0.96277738,0.663206872,0.710093057,0.690765927,0.678596994,0.663206872,0.692555476,0.51789549,0.436649964,250,10.79,26.69,0.975662133,0.034001432,0.099856836,9.559830604,0.950250537
007835.OF,231.4997238,23.99218894,76.44199017,29.77384106,23.66800439,10.22484325,9.80450118,9.32273167,64.34079849,33.18408016,3.85357749,0.009305655,0.103793844,0.839656407,0.292770222,0.206513958,0.165354331,0.209019327,0.250894775,0.401932713,0.25876879,0.181460272,80,38.16,55.53,0.826950608,0.330350752,0.645311382,2.172086687,0.428418039
007850.OF,7586.993577,27.85674831,26.76795482,31.59391927,35.79426288,24.67847818,16.28253284,14.17149508,68.38539097,40.4422985,5.86280933,0.979957051,0.18539728,0.183607731,0.321045097,0.746957767,0.961703651,0.798854689,0.77809592,0.548317824,0.61166786,0.348962062,33,58.54,34.41,0.224051539,0.813886901,0.198282033,0.778728421,0.088045812
007853.OF,1144.135852,48.60230185,51.39831961,39.36216811,46.27482166,16.37172877,9.87805755,9.57474308,52.02031527,39.12971545,8.18440687,0.246957767,0.846098783,0.557623479,0.459556192,0.933786686,0.600572656,0.211524696,0.273085183,0.183249821,0.534359341,0.646743021,65,38.01,89.21,0.732999284,0.326771654,0.972798855,1.720855033,0.321403006
007854.OF,2424.820044,78.16237539,54.96041708,91.90285635,36.28950156,12.82880193,9.62514031,9.7858482,41.14280842,26.19705699,11.48756582,0.562992126,0.994631353,0.609520401,0.983894059,0.761989979,0.313528991,0.195418754,0.288117394,0.109520401,0.113099499,0.942376521,29,60.66,68.79,0.144237652,0.849856836,0.83285612,2.208572173,0.438081603
007872.OF,421.5811067,76.92602255,62.31120766,95.11384352,38.76270005,20.23784207,12.48064078,13.00572754,65.42767707,23.52934881,12.69961241,0.045096636,0.993199714,0.712240515,0.988188976,0.822834646,0.843593414,0.428775948,0.657122405,0.439513243,0.086256263,0.978167502,24,70.63,75.41,0.069971367,0.951682176,0.892984968,1.866097537,0.355762348
007875.OF,3244.794321,28.11295429,20.03707047,26.52160909,25.68265307,13.09437393,12.93541848,11.53997816,58.56856793,32.46297132,5.28063594,0.708303508,0.190050107,0.116678597,0.254115963,0.275948461,0.340730136,0.476377953,0.472083035,0.261632069,0.237652112,0.292412312,26,38.59,39.89,0.096098783,0.340014316,0.306012885,39.37739792,0.997136722
007880.OF,1544.145122,37.95432644,26.76679763,36.23580344,28.21477575,9.56835201,11.43716965,10.12145941,71.04302024,43.10735186,6.23575752,0.357909807,0.512884753,0.183249821,0.402290623,0.397279885,0.143879742,0.321403006,0.316034359,0.66750179,0.756979241,0.387616321,46,43.12,37.83,0.465998568,0.464387974,0.267179671,1.390189186,0.235862563
007893.OF,2235.188881,36.5739512,44.63716351,64.41773217,30.28329294,15.42383303,11.88585469,11.80262337,74.92459224,38.98360908,7.24891805,0.51861131,0.46206156,0.448818898,0.85218325,0.504294918,0.529706514,0.366499642,0.504652827,0.817108089,0.528274875,0.521474588,57,38.47,50.51,0.640658554,0.337508948,0.55511811,4.452330214,0.762705798
007895.OF,6701.271641,41.61165691,75.11436627,60.44485293,35.90856007,20.98365361,18.51369627,16.06044479,77.85182584,43.63623966,8.76970411,0.9634932,0.64817466,0.827845383,0.799928418,0.749105225,0.876521117,0.90730136,0.885110952,0.905869721,0.77809592,0.718324982,73,44.15,37.02,0.78614889,0.491768074,0.25035791,2.329258405,0.46313529
007903.OF,209.2176413,29.23029796,72.17259054,43.25645906,29.96686171,14.33943182,12.02102986,11.41164616,68.33032832,33.09313823,5.37885171,0.007158196,0.224051539,0.806370795,0.520758769,0.487115247,0.433070866,0.383321403,0.457766643,0.546170365,0.255905512,0.299928418,176,13.57,32.91,0.963314245,0.054402291,0.172870437,6.61619637,0.887258411
007923.OF,7367.627814,33.63444947,26.04935353,34.32427757,31.83622115,17.21936905,15.09981828,11.84875902,62.03845218,34.42960171,6.49737066,0.977451682,0.357193987,0.174302076,0.359341446,0.582677165,0.661417323,0.699355762,0.509305655,0.336435218,0.308518253,0.414459556,40,53.28,35.35,0.349856836,0.714030064,0.216535433,0.944946159,0.125626342
007944.OF,2321.665871,12.44851221,45.44207857,7.49538419,22.32852532,19.43744245,13.46294011,8.15371951,72.98625988,66.04448307,2.85574786,0.538296349,0.011811024,0.460272011,0.058697208,0.176807445,0.807086614,0.529348604,0.182891911,0.750178955,0.993557623,0.120973515,39,59.44,73.43,0.330887616,0.830708661,0.875089477,1.222067283,0.192913386
007959.OF,7684.896988,25.82236972,25.4350888,29.32458119,34.41562547,25.01550797,16.31404492,13.79688665,66.12325224,42.55556538,5.45111004,0.98103078,0.134216178,0.165712241,0.287759485,0.698997853,0.968146027,0.801717967,0.739441661,0.465282749,0.726914817,0.305654975,26,58.71,34.08,0.096098783,0.817108089,0.192376521,0.570283245,0.050107373
007965.OF,2020.238449,41.12887288,67.92907183,18.57053948,33.64738114,16.9629766,15.58171115,13.30489318,73.60136579,45.67836098,8.41934851,0.468146027,0.625984252,0.769506084,0.16714388,0.669649248,0.646027201,0.745526127,0.68575519,0.774874732,0.85254116,0.680744452,35,54.75,51,0.256442377,0.746599857,0.564065855,3.765418767,0.686113099
007968.OF,2226.813105,45.80728789,55.04703975,80.85091026,24.80667668,11.93287838,11.93286966,10.24748243,55.01450701,39.33188785,8.80948388,0.515748031,0.774158912,0.61095204,0.9634932,0.24051539,0.255905512,0.371868289,0.328561203,0.214745884,0.545812455,0.724051539,65,42.31,42.68,0.732999284,0.439513243,0.377415891,6.952239134,0.897279885
008009.OF,1721.158007,44.8495878,52.82294309,71.87616692,31.54872429,14.36786052,11.64023358,10.97646856,58.84319421,40.55270846,8.49431608,0.401932713,0.750178955,0.577308518,0.917680744,0.569076593,0.436649964,0.343951324,0.404795991,0.266642806,0.617752326,0.687544739,52,41.81,54.34,0.566750179,0.422691482,0.624373658,6.665842343,0.88869005
008037.OF,1435.53706,37.63036701,55.28787579,14.22354136,29.6989174,13.12023161,10.55203829,10.03155725,59.91732375,33.14147518,5.70955182,0.327845383,0.502505369,0.614889048,0.124552613,0.471725125,0.342877595,0.256621331,0.309234073,0.287043665,0.257695061,0.329634932,56,26.66,30.27,0.627415891,0.152469578,0.136721546,5.913840247,0.860415175
008050.OF,602.1663989,50.06400628,41.68954979,59.27364437,29.38744143,10.06879919,9.13032981,9.00083647,58.90650467,39.90115944,8.1973816,0.09305655,0.87043665,0.404795991,0.784180387,0.457408733,0.162491052,0.168933429,0.231209735,0.267716535,0.581245526,0.649248389,70,26.38,37.25,0.767179671,0.149606299,0.254294918,13.71250897,0.986399427
008060.OF,4675.229427,16.95268311,25.40834559,13.75785326,23.32970635,34.41783678,9.44087055,9.87823986,48.88591774,28.99197356,1.99315137,0.860773085,0.034001432,0.164638511,0.119183966,0.196492484,0.99928418,0.187544739,0.29599141,0.156048676,0.158554044,0.079455977,47,54.12,41.49,0.484430923,0.731925555,0.346635648,1.446156542,0.251968504
008061.OF,1279.169921,52.78157022,38.62380602,55.98094495,25.58417135,13.08553867,10.71349717,9.98536433,53.79063721,28.58366428,6.55460109,0.282390838,0.90801718,0.352899069,0.727630637,0.272727273,0.340372226,0.272011453,0.305654975,0.202576951,0.151753758,0.423407301,39,36.02,41.15,0.330887616,0.281317108,0.339656407,2.854984536,0.565497495
