基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
161605.OF,161605.OF,161605.OF,619.6648443,43.7404065,53.54597204,50.70170548,24.58894052,8.80146246,4.78433956,4.80300664,34.84827457,31.0639625,5.74301994,0.070212766,0.430851064,0.647163121,0.426241135,0.191843972,0.092198582,0.133333333,0.211702128,0.089361702,0.238297872,0.274468085,43,48.66,27.69,0.467907801,0.508156028,0.103546099,0.738869808,0.319503546,-11.357621097978335,0.03368794326241135
161606.OF,161606.OF,161606.OF,2251.623388,41.5410814,73.64846529,49.18660754,29.93633589,14.1383205,10.17789186,9.21712868,74.31688729,48.09769679,11.94731428,0.358156028,0.380851064,0.85,0.405673759,0.35212766,0.264184397,0.782624113,0.803191489,0.639361702,0.873049645,0.719858156,27,72.96,62.7,0.140425532,0.937943262,0.703723404,0.66858987,0.280851064,12.550404241093272,0.6173758865248227
161609.OF,161609.OF,161609.OF,3564.297042,45.24782516,42.79127993,54.89558429,43.29702767,19.39933606,7.56175784,6.74854109,69.51386708,33.77790495,9.00762853,0.571276596,0.462765957,0.476241135,0.470921986,0.796453901,0.614893617,0.457092199,0.487234043,0.463120567,0.336524823,0.49858156,73,41.07,39.9,0.817553191,0.319148936,0.293617021,2.293278172,0.827304965,4.026088615297735,0.3517730496453901
161610.SZ,161610.SZ,161610.SZ,3110.729425,48.1757422,48.74354005,63.97909108,39.26471253,22.50264636,10.45287436,9.41842288,70.01111344,37.88587944,11.76589833,0.510283688,0.527304965,0.576950355,0.577304965,0.694680851,0.779787234,0.80212766,0.819503546,0.476595745,0.534751773,0.707801418,98,25.71,33.46,0.895035461,0.128546099,0.174822695,0.805940369,0.361347518,9.589678377309328,0.5375886524822695
161611.OF,161611.OF,161611.OF,412.2569622,45.55859429,83.04061686,56.63075041,34.50044283,15.58098982,4.99426716,4.70234368,62.1446125,39.12963049,5.75766179,0.028014184,0.471276596,0.896099291,0.489716312,0.538297872,0.354609929,0.146099291,0.202836879,0.287588652,0.60177305,0.275886525,69,48.11,38.69,0.795567376,0.493617021,0.268439716,4.747033215,0.970212766,1.6120644165326323,0.2351063829787234
161616.OF,161616.OF,161616.OF,1863.386414,81.03484128,37.58491208,99.58587957,54.29264715,34.28223329,14.15462348,13.60971853,78.94182542,25.45380407,23.13539519,0.278723404,0.919858156,0.395035461,0.868085106,0.933333333,0.958156028,0.943617021,0.963120567,0.806737589,0.118794326,0.972695035,64,65.77,92.86,0.759042553,0.864893617,0.94822695,0.938782225,0.433333333,48.288459466730956,0.926595744680851
161706.SZ,161706.SZ,161706.SZ,6091.334254,40.22056115,42.52927255,51.60631594,25.86714193,21.55465356,7.22792442,5.20928915,67.60021299,52.06675868,8.52098456,0.828368794,0.354609929,0.472695035,0.437943262,0.223404255,0.734751773,0.404964539,0.25035461,0.411347518,0.912765957,0.457092199,27,59.48,47.53,0.140425532,0.756382979,0.436170213,1.485404623,0.660638298,0.9834218012932627,0.21418439716312057
161722.SZ,161722.SZ,161722.SZ,2472.707549,62.09701634,16.2066871,29.00024062,12.88209197,6.32967647,2.66645182,2.60039338,25.55167609,12.28973362,4.35993515,0.40070922,0.767730496,0.095035461,0.185460993,0.074468085,0.058156028,0.056028369,0.080496454,0.065957447,0.036170213,0.193262411,38,15.25,18.68,0.370035461,0.060992908,0.060992908,0.978417877,0.45035461,3.518887707322625,0.3276595744680851
161727.SZ,161727.SZ,161727.SZ,2455.455542,44.02671113,29.84291386,38.14666301,21.85431071,12.33964275,5.450527,4.79809022,47.35764253,23.55433807,7.04252751,0.39822695,0.438297872,0.254255319,0.277304965,0.137588652,0.182624113,0.177304965,0.210992908,0.132624113,0.09822695,0.354609929,37,29.32,32.69,0.348758865,0.151950355,0.159219858,4.987328984,0.974468085,1.2444047344601643,0.2226950354609929
161810.SZ,161810.SZ,161810.SZ,458.6214295,33.72844904,80.49033058,74.95601599,30.07588841,10.16256724,3.85120069,3.84068562,65.39870803,36.57112207,5.75534262,0.035815603,0.224468085,0.884042553,0.694680851,0.354964539,0.117730496,0.087588652,0.133333333,0.354255319,0.466312057,0.275531915,31,76.91,73.39,0.220212766,0.963475177,0.831205674,0.482633582,0.168794326,-30.02656139248926,0.010638297872340425
161818.OF,161818.OF,161818.OF,9407.451502,54.34879464,34.4421519,37.57972945,41.32492184,19.83833392,5.63531481,7.10759194,58.67128522,31.78345847,6.77011078,0.945390071,0.65070922,0.337588652,0.269503546,0.74751773,0.642907801,0.195035461,0.542907801,0.231560284,0.257446809,0.334751773,29,55.99,60.68,0.176950355,0.685815603,0.674822695,1.761206567,0.734397163,10.000279768432183,0.55
161834.SZ,161834.SZ,161834.SZ,3322.665727,20.18368025,32.12908071,11.19803412,16.18721453,13.01107785,4.34138712,2.57932199,47.49667287,43.4724129,1.91419447,0.539716312,0.04893617,0.294680851,0.054255319,0.090425532,0.214539007,0.106382979,0.079432624,0.134042553,0.776595745,0.068794326,44,37.59,29.85,0.490602837,0.247163121,0.127304965,2.262772475,0.824113475,-1.2868263257444836,0.14397163120567377
161837.SZ,161837.SZ,161837.SZ,7454.167408,51.66078937,27.34107994,66.31330597,43.04340355,32.2547254,12.79337845,10.94267975,76.73956684,40.67191987,12.33618992,0.89787234,0.60141844,0.213829787,0.60141844,0.791134752,0.94964539,0.912411348,0.904964539,0.728014184,0.683333333,0.74787234,38,56.15,60.41,0.370035461,0.690780142,0.670921986,0.82014881,0.369503546,28.055412163556028,0.8351063829787234
161838.OF,161838.OF,161838.OF,170.9610172,36.73845133,85.81954443,66.20886984,36.9361235,12.24330991,4.18859366,4.3112429,67.24195926,37.32586231,6.24877233,0.005319149,0.282624113,0.908510638,0.59964539,0.626950355,0.178723404,0.09929078,0.171276596,0.40070922,0.506382979,0.305673759,32,51.25,45.37,0.243971631,0.574113475,0.404964539,0.419386863,0.128368794,-22.142955655718765,0.015602836879432624
161903.SZ,161903.SZ,161903.SZ,1330.721669,101.4730258,30.19906386,125.3546071,45.92278541,10.72587764,3.24443041,4.06535802,35.26042402,26.94669237,15.61734731,0.182269504,0.969148936,0.261702128,0.95141844,0.85177305,0.129078014,0.071985816,0.15070922,0.090780142,0.145035461,0.875177305,18,70.72,77.82,0.029078014,0.917730496,0.868085106,0.499568726,0.178723404,34.976413575576785,0.8797872340425532
161910.OF,161910.OF,161910.OF,4370.812957,26.52109895,30.73418716,27.8350527,22.3478913,25.44124421,7.92731794,4.68456955,63.25640887,57.14623889,4.59912436,0.67429078,0.112588652,0.271453901,0.17606383,0.148049645,0.885638298,0.516489362,0.200531915,0.309751773,0.931028369,0.205851064,54,49.96,52.52,0.649468085,0.542730496,0.536170213,0.762007107,0.333510638,7.627109664214719,0.47907801418439716
161912.SZ,161912.SZ,161912.SZ,1457.975777,45.47025566,83.11079618,85.91691146,23.98610149,15.85282453,4.78894002,4.05309617,34.9321239,46.20164756,6.46802131,0.207092199,0.468085106,0.89751773,0.785106383,0.178723404,0.370567376,0.133687943,0.14893617,0.089716312,0.844680851,0.318085106,58,53.73,48.65,0.70070922,0.636170213,0.460992908,0.54083081,0.20141844,-30.427167287307462,0.009574468085106383
161914.SZ,161914.SZ,161914.SZ,1057.230734,71.07282131,69.93070891,103.867765,51.84335013,18.56930333,8.19086403,8.22471332,72.92875777,24.49543262,15.92162255,0.139716312,0.860992908,0.821631206,0.893617021,0.917730496,0.564893617,0.555319149,0.70212766,0.596099291,0.107446809,0.886879433,17,75.36,70.19,0.02287234,0.955319149,0.798049645,0.38244715,0.108156028,51.48045051453514,0.9340425531914893
162006.SZ,162006.SZ,162006.SZ,2267.354854,45.77953832,45.2485186,60.11382125,39.27714331,21.87538479,8.1350463,8.04681367,71.69287326,30.80363012,9.79139362,0.360638298,0.476241135,0.520567376,0.534397163,0.695035461,0.753900709,0.54751773,0.683687943,0.538297872,0.231205674,0.559574468,38,53.98,42.02,0.370035461,0.641843972,0.339007092,1.170337268,0.543971631,-0.6235859439451742,0.16099290780141845
162102.OF,162102.OF,162102.OF,115.28413,35.049074,39.55838366,39.02967529,26.89517607,6.53801618,2.42154914,2.37465073,51.57894522,25.04473998,2.67253898,0.00212766,0.254255319,0.429078014,0.282269504,0.25035461,0.060638298,0.04822695,0.074113475,0.160638298,0.113829787,0.109219858,38,38.31,59.41,0.370035461,0.261524823,0.65248227,1.960201266,0.775531915,-2.7629207897879207,0.11028368794326242
162107.OF,162107.OF,162107.OF,2018.719516,31.35273666,40.09953403,36.57631808,36.43102315,20.01412214,10.0196678,8.52777696,79.71658699,40.03214649,8.30448856,0.314893617,0.184042553,0.436879433,0.258510638,0.606737589,0.654255319,0.766312057,0.739361702,0.828014184,0.65035461,0.443617021,41,35.52,38.37,0.430673759,0.216489362,0.263120567,1.811603041,0.744326241,4.4954336494735445,0.3723404255319149
162201.OF,162201.OF,162201.OF,1702.522363,53.42275619,118.119782,100.1829902,24.62389469,12.8871583,6.976214,5.93776805,81.19771869,44.64762912,9.80955063,0.24787234,0.631914894,0.971631206,0.871631206,0.192553191,0.208865248,0.362765957,0.35,0.860283688,0.804609929,0.561347518,45,56.98,72.82,0.511170213,0.707978723,0.824113475,2.407377035,0.842553191,3.604786460048624,0.33191489361702126
162202.OF,162202.OF,162202.OF,2081.736026,43.75970164,81.03535409,74.14642654,24.10185804,13.01376306,6.86734381,5.93490571,72.95999628,40.55775387,8.057474,0.325886525,0.431560284,0.888652482,0.688297872,0.181205674,0.214893617,0.34964539,0.34964539,0.596808511,0.678368794,0.421985816,58,44.04,54.44,0.70070922,0.392553191,0.569858156,0.994662933,0.458510638,-4.12151808817832,0.08617021276595745
162203.OF,162203.OF,162203.OF,5488.035249,37.63581577,38.68056545,45.36854542,45.51856306,24.59751075,12.10053575,10.19774556,77.60737391,37.74017543,11.19418983,0.778368794,0.303546099,0.415248227,0.368439716,0.844326241,0.863120567,0.892907801,0.867375887,0.755319149,0.526241135,0.671631206,54,56.86,54.11,0.649468085,0.703900709,0.565957447,1.95007755,0.772340426,8.034685302643476,0.48900709219858157
162204.OF,162204.OF,162204.OF,4271.214348,49.28520164,49.34545029,70.88477831,47.25341266,24.30993375,10.75425794,9.7863713,82.13777686,36.2603619,14.17886218,0.662765957,0.55070922,0.585815603,0.654609929,0.868439716,0.852836879,0.822695035,0.842907801,0.879787234,0.45248227,0.834397163,46,49.78,53.53,0.52712766,0.537234043,0.554078014,0.533875133,0.19822695,27.586810303824358,0.8301418439716312
162207.SZ,162207.SZ,162207.SZ,6848.956352,48.1136604,25.3096603,47.94776697,51.17240035,25.58368449,10.48993975,9.28992565,67.03484534,19.7755064,11.47684988,0.869148936,0.524468085,0.191134752,0.395035461,0.910992908,0.890425532,0.804609929,0.810283688,0.393617021,0.074113475,0.689007092,39,61.89,65.97,0.390602837,0.803368794,0.74964539,0.342913822,0.093617021,32.14600034407479,0.8648936170212767
162208.OF,162208.OF,162208.OF,2667.228458,45.41696902,71.38196627,75.93432225,36.81799274,17.83555175,8.75822027,7.85615873,75.67949355,38.69515366,10.83805302,0.441489362,0.466666667,0.832624113,0.703546099,0.622340426,0.512411348,0.628723404,0.663120567,0.681914894,0.575886525,0.640780142,48,44.77,44.04,0.557269504,0.414184397,0.379432624,0.815309863,0.365602837,2.6914174960741284,0.2868794326241135
162209.OF,162209.OF,162209.OF,6365.791541,43.50202256,30.28636892,48.03037386,27.09865411,18.12276699,6.69173517,5.13258075,56.41078051,35.24742459,8.11902126,0.840425532,0.425177305,0.263120567,0.395744681,0.255673759,0.531914894,0.324113475,0.242907801,0.203191489,0.40106383,0.428368794,53,46.31,34.26,0.634219858,0.45106383,0.187943262,0.945670336,0.439007092,5.885849590612517,0.42127659574468085
162211.OF,162211.OF,162211.OF,3147.862855,50.29259858,51.27420096,70.70358716,28.94576829,15.03290257,7.74960527,6.85128637,69.96615445,37.51951667,10.32613511,0.515248227,0.574113475,0.614539007,0.652836879,0.318794326,0.317375887,0.482624113,0.505673759,0.475886525,0.516666667,0.605319149,30,39.48,34.88,0.196808511,0.281914894,0.2,0.94218604,0.435815603,10.8869614434109,0.5726950354609929
162212.OF,162212.OF,162212.OF,2278.910883,30.6920692,58.08313962,40.50213344,39.52655441,23.28666006,11.42941659,9.13399998,77.77293118,42.93961265,9.05110111,0.364893617,0.173758865,0.696808511,0.304964539,0.70035461,0.816312057,0.860283688,0.793617021,0.761702128,0.756382979,0.502836879,122,31.11,34.52,0.924822695,0.172340426,0.194326241,3.584670404,0.937943262,2.5741995107006774,0.28085106382978725
162214.OF,162214.OF,162214.OF,1157.814941,71.50625892,46.30792777,95.22549198,36.81392581,18.49543821,13.35288622,12.06716078,78.89355373,31.8625093,22.27569057,0.154609929,0.863829787,0.537943262,0.845744681,0.621985816,0.560638298,0.927659574,0.937234043,0.805319149,0.259574468,0.968085106,45,43.03,47.14,0.511170213,0.369858156,0.428368794,2.146342839,0.804964539,1.4838699634229309,0.23191489361702128
162605.SZ,162605.SZ,162605.SZ,6915.757935,55.08789704,29.99413229,63.48210459,53.93463416,25.88433901,13.60566753,12.58306903,85.26192729,30.64745524,16.1545375,0.871985816,0.664893617,0.257092199,0.573049645,0.931914894,0.894326241,0.932269504,0.94787234,0.924822695,0.225531915,0.894326241,21,72.97,75.81,0.054964539,0.938297872,0.853546099,0.380326003,0.107446809,46.49833443021249,0.9209219858156028
162607.SZ,162607.SZ,162607.SZ,1764.275878,10.76208143,43.15608516,9.2343723,27.13118156,13.19983523,5.51782271,3.69635332,71.69762049,56.05262223,2.02420209,0.258865248,0.005673759,0.480496454,0.039361702,0.256382979,0.223049645,0.183687943,0.120921986,0.539007092,0.928014184,0.075177305,38,57.45,54.96,0.370035461,0.718439716,0.581205674,1.317035078,0.603546099,-3.959994458097494,0.08865248226950355
162703.SZ,162703.SZ,162703.SZ,1445.020005,41.47608585,72.23165748,57.93149338,35.80303282,19.49006667,8.77931491,7.44556548,73.98226174,41.35344853,10.94627809,0.204964539,0.378723404,0.838297872,0.507446809,0.582624113,0.619858156,0.630496454,0.59787234,0.627304965,0.709219858,0.65141844,36,71.85,54.22,0.329432624,0.928368794,0.566666667,0.348863756,0.095744681,27.48081216553777,0.8290780141843972
162717.SZ,162717.SZ,162717.SZ,4688.864404,29.53483807,33.43956255,-1.98328297,8.47166245,4.0939419,1.50075232,1.11031559,10.88843823,9.44060715,1.22842239,0.707092199,0.154255319,0.318794326,0.00141844,0.042907801,0.030141844,0.019503546,0.020567376,0.013829787,0.018794326,0.034397163,18,18.49,8.84,0.029078014,0.077304965,0.022340426,0.224733873,0.04964539,18.921374171307054,0.7361702127659574
162720.SZ,162720.SZ,162720.SZ,730.5818581,47.15420228,41.5905237,61.04120204,38.41859599,18.43063953,6.50596418,6.35920307,67.29390763,32.62137514,10.24594391,0.088297872,0.50212766,0.458156028,0.545390071,0.669148936,0.553191489,0.29929078,0.421985816,0.40212766,0.289007092,0.59893617,35,47.79,43.56,0.310460993,0.486170213,0.371276596,0.488645467,0.172695035,8.605026187626537,0.5113475177304965
163001.SZ,163001.SZ,163001.SZ,1533.699026,96.89570516,44.77107821,148.5078908,54.44927439,29.08507599,15.69972237,15.40767157,78.18904213,26.97607778,23.76770847,0.217375887,0.963829787,0.511702128,0.977659574,0.934397163,0.932269504,0.960992908,0.976950355,0.778368794,0.145390071,0.976241135,33,56.63,93.1,0.266666667,0.69787234,0.95212766,1.089177247,0.512056738,55.75796236771736,0.9407801418439716
163110.SZ,163110.SZ,163110.SZ,911.1280176,27.94025627,71.45286157,35.58385439,33.00490736,17.2555859,8.64423366,7.25548002,72.47311016,37.96237863,6.09554482,0.117730496,0.128014184,0.833333333,0.24858156,0.475531915,0.473049645,0.613475177,0.564893617,0.575177305,0.538652482,0.295035461,183,14.38,25.7,0.961879433,0.057446809,0.087588652,2.251261153,0.822340426,2.101162254630705,0.26063829787234044
163302.SZ,163302.SZ,163302.SZ,1690.255633,42.89994758,37.23194076,55.84493011,34.91837031,18.14833486,13.03355231,10.68149718,70.49740907,43.09104834,13.25083255,0.245390071,0.409574468,0.387234043,0.480851064,0.553191489,0.535815603,0.920567376,0.893262411,0.492907801,0.762056738,0.796808511,37,51.85,42.47,0.348758865,0.591134752,0.34822695,6.012022317,0.988652482,3.8043790664791044,0.34290780141843974
163402.SZ,163402.SZ,163402.SZ,2264.880685,31.69526037,50.68630429,34.5967733,19.04559894,9.53180731,4.21786236,3.39877335,48.68550542,30.06795894,3.95886999,0.360283688,0.190070922,0.60212766,0.234042553,0.107801418,0.102836879,0.1,0.104964539,0.142553191,0.211702128,0.172340426,84,47.05,36.05,0.866489362,0.466666667,0.221276596,0.265309954,0.062765957,-5.523752305199977,0.06879432624113475
163406.SZ,163406.SZ,163406.SZ,1873.517731,33.49387956,80.60465286,35.1885804,29.31839788,13.90558851,8.09081961,6.4772552,63.42829352,42.62502345,6.6776708,0.281560284,0.219858156,0.884751773,0.243971631,0.330141844,0.253191489,0.537588652,0.445744681,0.315602837,0.744680851,0.330851064,54,44.2,39.47,0.649468085,0.396099291,0.284751773,0.612461304,0.24964539,18.49105315884577,0.7280141843971631
163409.SZ,163409.SZ,163409.SZ,1869.348771,25.99814388,51.7639613,30.48537106,30.70448311,16.07725348,7.61515419,6.30384886,71.30337753,40.65091595,4.80252606,0.280141844,0.104964539,0.620921986,0.20035461,0.379787234,0.387234043,0.464893617,0.408865248,0.523049645,0.682269504,0.218794326,61,35.84,35.01,0.732624113,0.222340426,0.20248227,1.525023564,0.673758865,11.931078535124852,0.599290780141844
163411.OF,163411.OF,163411.OF,2525.927245,76.8156136,72.36480052,104.9737315,40.5552986,18.90744585,9.02195155,8.20810074,71.98848454,36.88269495,18.26081103,0.413829787,0.89858156,0.839361702,0.897163121,0.727304965,0.584751773,0.661702128,0.70035461,0.55248227,0.482978723,0.929078014,63,35.89,53.88,0.750531915,0.223049645,0.562765957,1.213977265,0.564893617,9.329506076046654,0.5308510638297872
163412.SZ,163412.SZ,163412.SZ,1150.510576,41.94277234,81.2849498,47.39237158,32.95930285,14.56551175,7.08306609,6.22764645,63.194542,41.80681891,8.02904834,0.153546099,0.391843972,0.890070922,0.390070922,0.474113475,0.288652482,0.379787234,0.39858156,0.308156028,0.723404255,0.419858156,40,46.15,51.59,0.410460993,0.446985816,0.518794326,1.607023375,0.695035461,3.2356726485076797,0.3127659574468085
163415.SZ,163415.SZ,163415.SZ,1870.359048,27.72145647,90.85883862,26.28854959,30.48292482,12.98365556,7.616225,5.91866833,67.10194664,48.8202433,5.73581438,0.280851064,0.126241135,0.921631206,0.159929078,0.368085106,0.212765957,0.465248227,0.347163121,0.395744681,0.884397163,0.274113475,62,46.48,39.83,0.740957447,0.454078014,0.292021277,1.053440589,0.492907801,7.437506169605165,0.4726950354609929
163417.SZ,163417.SZ,163417.SZ,5080.803388,37.04041506,74.13426938,37.31854955,32.50811221,13.10928549,7.30851731,6.39355018,63.06282196,41.65958213,5.16212692,0.746099291,0.287588652,0.85212766,0.266666667,0.458865248,0.219148936,0.418085106,0.429078014,0.304964539,0.717730496,0.241489362,84,37.73,40.39,0.866489362,0.24964539,0.306914894,0.571396374,0.224113475,21.36764749578197,0.7730496453900709
163503.SZ,163503.SZ,163503.SZ,2720.042408,49.89118423,60.40688247,78.42767727,26.52208906,23.05065852,7.07231313,4.75464081,68.17218013,54.05218585,8.86627943,0.44858156,0.563829787,0.723049645,0.721631206,0.240780142,0.804609929,0.379078014,0.206737589,0.428368794,0.921276596,0.486170213,42,56.88,52.44,0.44858156,0.704609929,0.534751773,3.504829587,0.934042553,-2.261157124270761,0.1226950354609929
163801.SZ,163801.SZ,163801.SZ,4377.69216,69.59304357,40.26632189,130.8293592,38.58646927,16.13448366,6.40827134,6.53523038,56.8208186,39.09185275,15.18684331,0.675531915,0.84964539,0.439007092,0.960283688,0.672340426,0.390425532,0.289007092,0.453191489,0.209929078,0.59893617,0.867021277,28,68.43,58.95,0.157801418,0.893262411,0.646099291,0.482836116,0.169503546,51.69005346319205,0.9343971631205674
163803.OF,163803.OF,163803.OF,4868.12815,55.28290176,62.46515079,74.38811814,35.472058,18.85792989,11.95668301,9.09499154,79.76497884,38.8634612,13.32667889,0.726595745,0.668439716,0.745744681,0.689361702,0.570921986,0.581914894,0.886170213,0.788297872,0.829787234,0.585106383,0.80035461,27,60.97,52.43,0.140425532,0.789007092,0.534219858,0.734622729,0.317730496,22.982786991879202,0.7882978723404256
163804.OF,163804.OF,163804.OF,1369.117593,47.92329607,49.55286474,69.28702492,28.40215221,12.75985927,5.91438975,5.14503703,71.01853877,38.946805,7.71760506,0.188652482,0.521985816,0.587588652,0.639007092,0.296808511,0.20106383,0.224822695,0.243617021,0.513475177,0.592553191,0.39964539,66,38.32,47.32,0.775,0.262765957,0.433333333,1.584319438,0.689361702,1.2647561419365734,0.22340425531914893
163805.OF,163805.OF,163805.OF,4802.620702,71.90394163,43.10866016,136.7955275,39.70440224,16.40915762,7.10031874,7.12934786,59.39869577,38.86967195,15.96515834,0.718439716,0.867021277,0.479787234,0.969148936,0.705319149,0.410638298,0.382624113,0.54787234,0.244680851,0.585460993,0.888297872,47,66.99,57.43,0.541666667,0.877304965,0.625531915,0.497215773,0.177659574,62.14959739420816,0.949645390070922
163807.OF,163807.OF,163807.OF,1620.742288,46.7906969,55.88298747,58.31888954,24.54599441,12.64571916,6.17692114,5.17541867,60.56530379,36.85777092,7.27455965,0.231560284,0.496808511,0.673049645,0.512411348,0.190425532,0.196099291,0.258156028,0.246808511,0.260638298,0.481205674,0.370212766,70,39.26,42.34,0.80070922,0.278191489,0.346099291,1.655390027,0.710283688,-0.14633355043161622,0.17340425531914894
163809.OF,163809.OF,163809.OF,2652.911885,77.75685285,36.48694726,132.8294388,30.53396933,11.12250445,4.89286135,5.18033359,47.48634119,35.68690096,13.35070129,0.438652482,0.902836879,0.371631206,0.965602837,0.370921986,0.142198582,0.139361702,0.24787234,0.133687943,0.424113475,0.80106383,34,63.23,52.86,0.289716312,0.824822695,0.543262411,0.48546334,0.170212766,62.355784290529535,0.95
163810.OF,163810.OF,163810.OF,2552.647836,29.50460319,32.35708169,29.62305339,19.95760855,9.88692713,6.61738319,5.03576471,52.52810363,34.55070622,4.92510468,0.418085106,0.15212766,0.29929078,0.192198582,0.116666667,0.110638298,0.311702128,0.232624113,0.167021277,0.370567376,0.227659574,68,35.23,24.86,0.790248227,0.213120567,0.082801418,0.993979917,0.457801418,2.1018113789516337,0.26099290780141843
163818.OF,163818.OF,163818.OF,556.6060552,48.29134799,71.46626501,58.77080152,33.19644646,11.23915893,6.25732843,5.52437475,70.18112802,37.27139821,9.3056792,0.054964539,0.529078014,0.833687943,0.518794326,0.482269504,0.145035461,0.268439716,0.286879433,0.482624113,0.50106383,0.519503546,48,31.33,31.14,0.557269504,0.175177305,0.139716312,1.360187,0.618439716,5.4468044614453754,0.4046099290780142
163822.OF,163822.OF,163822.OF,1248.291278,46.78305978,47.89860787,67.26493415,28.43944199,12.15638857,5.77572195,4.96844015,73.26956301,38.77702813,7.22548118,0.168794326,0.496453901,0.562765957,0.612411348,0.29787234,0.174822695,0.208156028,0.226595745,0.606737589,0.580851064,0.367375887,73,36.52,42.79,0.817553191,0.234042553,0.353014184,1.957084318,0.774822695,3.4816610849773317,0.32588652482269503
163823.OF,163823.OF,163823.OF,1679.155343,29.39852451,11.24031834,13.2261249,12.19041366,9.47189525,2.27706824,1.91333321,22.70711915,13.05510178,2.24282698,0.242907801,0.15,0.058510638,0.071276596,0.071276596,0.10141844,0.044326241,0.057092199,0.060283688,0.042198582,0.089716312,38,18.09,15.78,0.370035461,0.075886525,0.053546099,0.605232702,0.245035461,7.327358758615129,0.4673758865248227
164205.OF,164205.OF,164205.OF,5571.009053,45.92936273,37.49311129,57.88642407,49.02493176,22.60037995,13.72991931,12.85631233,87.70938742,34.5604024,14.54245413,0.784397163,0.481560284,0.393617021,0.506028369,0.892198582,0.786879433,0.936879433,0.953191489,0.936879433,0.371631206,0.845744681,30,76.76,72.85,0.196808511,0.962765957,0.824468085,1.27055184,0.586879433,23.919377166066674,0.799645390070922
164403.SZ,164403.SZ,164403.SZ,347.746095,21.60261148,52.91682265,28.26369589,28.19524459,12.42823759,4.3657836,4.19386605,67.17193773,26.61534453,4.01263297,0.023404255,0.062056738,0.638652482,0.180141844,0.287234043,0.186879433,0.107801418,0.160638298,0.39787234,0.137234043,0.173758865,40,60.86,83.23,0.410460993,0.787588652,0.904255319,2.63139649,0.868085106,4.284329584250528,0.3645390070921986
165313.SZ,165313.SZ,165313.SZ,2022.58531,34.23232235,54.86102457,45.53344805,31.30504648,16.69637426,8.34902973,6.88733476,70.60916629,40.13963331,7.20674587,0.316312057,0.236170213,0.663475177,0.370212766,0.405673759,0.434042553,0.578723404,0.510638298,0.497163121,0.658510638,0.365957447,52,34.29,36.63,0.617375887,0.20106383,0.232978723,0.949418388,0.440070922,4.298600829290026,0.3659574468085106
165317.SZ,165317.SZ,165317.SZ,4558.172155,45.31633578,37.49775491,61.49871587,45.83091926,20.58415749,10.23720228,9.71873795,81.06943286,35.99589896,10.07885378,0.692553191,0.464539007,0.393971631,0.55035461,0.84929078,0.681205674,0.786879433,0.839361702,0.854255319,0.439361702,0.586879433,35,54.66,58.96,0.310460993,0.659042553,0.646808511,1.257162985,0.581914894,2.2182784279160113,0.2641843971631206
165508.SZ,165508.SZ,165508.SZ,4117.282334,40.3615989,33.44590288,59.82096899,25.61628589,16.22475789,7.78142814,5.63122475,64.24573955,44.964273,6.10267601,0.64787234,0.356737589,0.319148936,0.531205674,0.219858156,0.39858156,0.490070922,0.303900709,0.329787234,0.814893617,0.295390071,34,36.26,35.57,0.289716312,0.228723404,0.213829787,1.345956741,0.615248227,3.985455443400465,0.350354609929078
165512.SZ,165512.SZ,165512.SZ,5847.865778,27.37143941,27.02124459,32.51647613,32.40600198,23.73424059,8.91955732,6.39419737,65.1685835,49.65386561,7.05430547,0.807446809,0.122340426,0.210283688,0.216666667,0.452836879,0.833687943,0.647163121,0.429432624,0.34893617,0.893262411,0.354964539,74,35.89,38.86,0.82393617,0.222695035,0.271985816,0.667991832,0.280141844,8.168501841800964,0.49361702127659574
165516.SZ,165516.SZ,165516.SZ,2450.713817,66.5526813,105.7365507,128.133231,33.47658973,16.32019312,7.19222909,6.89543128,75.51797119,35.49983738,11.12367813,0.397163121,0.821631206,0.957092199,0.957801418,0.497163121,0.404255319,0.397163121,0.512765957,0.678368794,0.413829787,0.666312057,40,46.34,51.77,0.410460993,0.451595745,0.521276596,3.364200229,0.925531915,4.865166861624394,0.38687943262411345
165528.SZ,165528.SZ,165528.SZ,1337.234992,69.04126799,52.50175223,79.17309458,30.43000817,15.70626095,6.45142944,6.54029915,45.98802243,26.92867159,11.19023772,0.183333333,0.845744681,0.631914894,0.726950355,0.365957447,0.363475177,0.294326241,0.454255319,0.126241135,0.144680851,0.671276596,28,44.05,63.93,0.157801418,0.393085106,0.720921986,1.248451721,0.578014184,-0.511181633430581,0.16418439716312055
165531.OF,165531.OF,165531.OF,3433.140737,38.37887463,35.85535202,32.26083044,24.12214943,17.76382353,7.06615361,5.37897001,47.94585209,29.24962621,6.43032064,0.55106383,0.317021277,0.361702128,0.215248227,0.182269504,0.509574468,0.377659574,0.270212766,0.137234043,0.194680851,0.314893617,105,17.59,26.15,0.904787234,0.072695035,0.092198582,1.727176328,0.728014184,5.553009536152002,0.40709219858156026
